Car Name,Car Price,Car Mileage,Exterior Color,Interior Color,Drivetrain,Fuel Type,Transmission,Engine,VIN,TimeStamp,Source
2015 Toyota Corolla S,"$15,000","97,219 mi.",Red,Amber,Front-wheel Drive,Gasoline,Automatic CVT,1.8L I4 16V MPFI DOHC,5YFBURHE7FP359636,2023-05-12 09:29:14.029846,Cars.com
2023 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,"$43,689",10 mi.,Deep Black Pearl Effect,Titan Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2HE2CA2PC218940,2023-05-12 09:29:17.299847,Cars.com
2023 Toyota Corolla Hatchback SE,"$25,361",–,White,Black,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V PDI DOHC,JTND4MBE6P3204702,2023-05-12 09:29:20.737420,Cars.com
2023 Honda HR-V Sport,"$28,790",–,Platinum White Pearl,Black,All-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,3CZRZ2H52PM701861,2023-05-12 09:29:24.159873,Cars.com
2021 Chevrolet Suburban Premier,"$62,995","52,379 mi.",Shadow Gray Metallic,Jet Black,Four-wheel Drive,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKFKD9MR352962,2023-05-12 09:29:26.198671,Cars.com
2023 RAM 1500 Big Horn,"$44,595",1 mi.,Flame Red Clearcoat,Black,Four-wheel Drive,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,1C6RRFFGXPN577109,2023-05-12 09:29:28.654518,Cars.com
2023 Chevrolet Equinox 1LT,"$27,767",–,Summit White / White,Jet Black,Front-wheel Drive,Gasoline,–,1.5L I4 16V GDI DOHC Turbo,3GNAXKEG2PS206545,2023-05-12 09:29:30.886921,Cars.com
2013 Chevrolet Suburban 1500 LTZ,"$15,995","173,807 mi.",White,Tan,Four-wheel Drive,Gasoline,6-Speed Automatic,5.3L V8 16V MPFI OHV,1GNSKKE72DR169482,2023-05-12 09:29:33.014889,Cars.com
2023 Ford Mustang GT Premium,"$51,865",–,Gray Metallic,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FA6P8CF3P5303927,2023-05-12 09:29:38.728160,Cars.com
2023 Toyota Highlander Platinum,"$53,782",–,Wind Chill Pearl,Caramel,All-wheel Drive,Gasoline,Automatic,2.4L I4 16V PDI DOHC Turbo,5TDKDRBH8PS510334,2023-05-12 09:29:42.473023,Cars.com
2022 Lincoln Nautilus Standard,"$46,375",5 mi.,Ceramic Pearl Metallic Tinted Clearcoat,Sandstone,Front-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2LMPJ6J98NBL22659,2023-05-12 09:29:44.677624,Cars.com
2020 Audi Q5 40 Premium Plus,"$31,000","64,475 mi.",Florett Silver Metallic,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1BNAFY3L2007301,2023-05-12 09:29:46.637067,Cars.com
2023 GMC Acadia SLT,"$42,256",3 mi.,White Frost Tricoat,Jet Black,Front-wheel Drive,Gasoline,Automatic,Turbocharged Gas I4 2.0L/,1GKKNML40PZ157649,2023-05-12 09:29:49.540775,Cars.com
2021 Land Rover Defender 90 First Edition,"$61,865","21,564 mi.",Pangea Green,Ebony,Four-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,SALEV6RU1M2047721,2023-05-12 09:29:53.263951,Cars.com
2021 Kia Seltos SX Turbo,"$25,573","26,345 mi.",Starbright Yellow,Black,All-wheel Drive,Gasoline,Automatic,"1.6L I-4 gasoline direct injection, DOHC, variable valve control",KNDETCA21M7080050,2023-05-12 09:29:56.834641,Cars.com
2023 Ford Mustang GT Premium,"$57,665",8 mi.,Red Metallic,Ebony,Rear-wheel Drive,Gasoline,Automatic,5.0L V8 32V PDI DOHC,1FATP8FF4P5107493,2023-05-12 09:30:00.575252,Cars.com
2021 Volvo XC40 T5 Momentum,"$39,995","13,447 mi.",Fusion Red Metallic,Blonde,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,YV4162UK8M2562911,2023-05-12 09:30:04.345886,Cars.com
2021 Volkswagen Atlas Cross Sport 2.0T SEL,"$43,950","15,018 mi.",Platinum Gray Metallic,Titan Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1V2BC2CA9MC224175,2023-05-12 09:30:06.295901,Cars.com
2021 Kia Sorento EX,"$33,900","42,628 mi.",Passion Red Tintcoat,Black,All-wheel Drive,Gasoline,8-Speed Automatic with Auto-Shift,2.5L I4 16V PDI DOHC Turbo,5XYRHDLF9MG069471,2023-05-12 09:30:09.507966,Cars.com
2011 Ford Edge SEL,"$7,499","170,987 mi.",Black,Black,All-wheel Drive,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,2FMDK4JC2BBA39715,2023-05-12 09:30:11.954189,Cars.com
2022 Kia Telluride SX,"$52,215","9,648 mi.",Glacial White Pearl,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP5DHC9NG213956,2023-05-12 09:30:15.281542,Cars.com
2021 Ford Transit-250 Base,"$43,778","25,945 mi.",Oxford White,Ebony,Rear-wheel Drive,E85 Flex Fuel,10-Speed Automatic,3.5L V6 24V PDI DOHC Flexible Fuel,1FTBR1Y81MKA58482,2023-05-12 09:30:18.672269,Cars.com
2021 Dodge Durango GT,"$43,000","8,697 mi.",Granite Clearcoat Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RDJDG9MC751790,2023-05-12 09:30:21.500540,Cars.com
2022 Ford Mustang GT Premium,"$49,295",10 mi.,Oxford White,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FA6P8CF2N5145805,2023-05-12 09:30:23.826122,Cars.com
2023 Ford Mustang Mach 1,"$68,230",6 mi.,Shadow Black,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FA6P8R05P5501539,2023-05-12 09:30:25.774305,Cars.com
2022 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,"$38,887","18,403 mi.",Pure White,Titan Black,Front-wheel Drive,Gasoline,8-Speed Automatic with Tiptronic,3.6L V6 24V GDI DOHC,1V2JE2CA6NC207888,2023-05-12 09:30:29.654900,Cars.com
2023 Toyota Tundra Hybrid TRD Pro,"$73,587",5 mi.,Solar,Black,Four-wheel Drive,Hybrid,Automatic,3.5L V6 24V PDI DOHC Twin Turbo Hybrid,5TFPC5DB1PX028728,2023-05-12 09:30:31.401431,Cars.com
2023 Chevrolet Suburban RST,"$75,524","21,614 mi.",Black,Jet Black,Four-wheel Drive,Gasoline,10-Speed Automatic with Overdrive,5.3L V8 16V GDI OHV,1GNSKEKDXPR125875,2023-05-12 09:30:33.805671,Cars.com
2023 Ford Explorer XLT,"$46,075",–,Gray Metallic,Light Slate,Four-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK8DH1PGA54180,2023-05-12 09:30:44.548165,Cars.com
2023 Volvo XC40 B5 Ultimate Dark Theme,"$46,999","4,159 mi.",Thunder Gray Metallic,Charcoal,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,YV4L12UX4P2910663,2023-05-12 09:30:48.177196,Cars.com
2022 Nissan Armada SL,"$54,995","10,460 mi.",Hermosa Blue,Black,Four-wheel Drive,Gasoline,7-Speed Automatic,5.6L V8 32V GDI DOHC,JN8AY2BD4N9676368,2023-05-12 09:30:50.050759,Cars.com
2023 Ford Mustang GT Premium,"$52,940",5 mi.,Shadow Black,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FA6P8CF9P5301762,2023-05-12 09:30:53.498990,Cars.com
2017 Audi S6 4.0T Premium Plus,"$89,995","9,422 mi.",Glacier White Metallic,Black,All-wheel Drive,Gasoline,7-Speed Automatic,4.0L,WAUFFAFC2HN003297,2023-05-12 09:30:55.211078,Cars.com
2020 Hyundai Palisade SEL,"$30,499","77,185 mi.",Steel / Graphite,Black,Front-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,KM8R24HE8LU135566,2023-05-12 09:30:58.698520,Cars.com
2023 Ford Ranger XLT,"$42,730",–,Shadow Black,Ebony,Four-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FTER4FH2PLE17211,2023-05-12 09:31:02.480072,Cars.com
2023 Ford Ranger XLT,"$42,165",3 mi.,Gray Metallic,Ebony,Four-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FTER4FH3PLE21591,2023-05-12 09:31:05.530111,Cars.com
2023 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,"$45,476",11 mi.,Pure White,Titan Black,AWD,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2HE2CA2PC220056,2023-05-12 09:31:08.506140,Cars.com
2024 BMW X7 xDrive40i,"$95,095",5 mi.,Tanzanite Blue II Metallic,White,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V DOHC,5UX23EM00R9S37859,2023-05-12 09:31:11.567295,Cars.com
2023 Jeep Wrangler 4xe Sahara 4x4,"$62,520",11 mi.,Black Clearcoat,-TV,Four-wheel Drive,Gasoline,Automatic,"2L I-4 gasoline direct injection, DOHC, intercooled turbo, engin",1C4JJXP62PW613068,2023-05-12 09:31:13.852902,Cars.com
2021 Audi A6 55 Premium Plus,"$51,825","9,149 mi.",Firmament Blue Metallic,Okapi Brown,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,3.0L V6 24V GDI DOHC Turbo,WAUL2AF28MN076688,2023-05-12 09:31:17.597277,Cars.com
2017 Acura MDX 3.5L w/Advance Package,"$26,990","75,487 mi.",Black,–,All-wheel Drive,Gasoline,Automatic,Premium Unleaded V-6 3.5 L/212,5FRYD4H81HB010217,2023-05-12 09:31:20.316549,Cars.com
2021 Hyundai Palisade Limited,"$46,495","18,257 mi.",Becketts Black,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,KM8R5DHE2MU219147,2023-05-12 09:31:22.436062,Cars.com
2022 Chevrolet Colorado 4WD Z71,"$38,490","17,539 mi.",Summit White,Jet Black,Four-wheel Drive,Gasoline,Automatic,Gas V6 3.6L/,1GCGTDEN9N1185975,2023-05-12 09:31:25.315981,Cars.com
2023 Jeep Grand Cherokee Limited,"$47,985",0 mi.,Bright White Clearcoat,Global Black,Four-wheel Drive,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,1C4RJHBG5PC531913,2023-05-12 09:31:27.815098,Cars.com
2022 Toyota Corolla Cross LE,"$30,750","4,612 mi.",Wind Chill Pearl,Light Gray,All-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V PDI DOHC,7MUCAABG3NV025026,2023-05-12 09:31:30.172340,Cars.com
2022 Hyundai Palisade SEL,"$44,998","9,794 mi.",Gray,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,KM8R4DHE4NU368745,2023-05-12 09:31:32.149413,Cars.com
2023 Kia Rio S,"$20,015",10 mi.,Steel Gray,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.6L I4 16V MPFI DOHC,3KPA24AD8PE574824,2023-05-12 09:31:35.218273,Cars.com
2011 Chrysler 200 Touring,"$8,000","116,219 mi.",Blackberry Pearl,Black,Front-wheel Drive,E85 Flex Fuel,Automatic,3.6L V6 24V MPFI DOHC Flexible Fuel,1C3BC1FG5BN570807,2023-05-12 09:31:38.104854,Cars.com
2023 Ford Expedition Max Platinum,"$87,595",–,White Metallic,Black Onyx,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FMJK1M83PEA18375,2023-05-12 09:31:47.887000,Cars.com
2020 Hyundai Palisade SEL,"$37,995","25,882 mi.",Steel / Graphite,Black / Gray,Front-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,KM8R34HE8LU082820,2023-05-12 09:31:50.932320,Cars.com
1992 Land Rover Defender NULL,"$99,995","102,501 mi.",Red,Black,–,Diesel,Manual,Turbo Diesel,SALLDHAC8JF714590,2023-05-12 09:31:54.270365,Cars.com
2006 Ford GT Base,"$369,995","29,299 mi.",Navy Blue,Ebony Black,Rear-wheel Drive,Gasoline,6-Speed Manual,5.4L V8 32V MPFI DOHC Supercharged,1FAFP90S36Y400226,2023-05-12 09:31:55.917059,Cars.com
2023 Audi A4 allroad 45 quattro Premium,"$55,250",7 mi.,Manhattan Gray Metallic,Black,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,WA18AAF43PA050339,2023-05-12 09:31:58.269726,Cars.com
2022 Audi Q7 55 Premium Plus,"$64,997","14,566 mi.",Florett Silver Metallic,Black,All-wheel Drive,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,WA1LXBF72ND018941,2023-05-12 09:32:01.416994,Cars.com
2018 BMW 650 i xDrive,"$62,950","35,705 mi.",Mediterranean Blue Metallic,Champagne,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,WBA6F7C52JG232162,2023-05-12 09:32:04.594472,Cars.com
2021 Subaru Outback Premium,"$32,900","33,474 mi.",Crystal White Pearl,Gray,All-wheel Drive,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,4S4BTAFC9M3176701,2023-05-12 09:32:06.456201,Cars.com
2023 RAM 2500 Tradesman,"$65,190",5 mi.,Diamond Black,Black,Four-wheel Drive,Diesel,Automatic,6.7L I6 24V DDI OHV Turbo Diesel,3C6UR5CL4PG570137,2023-05-12 09:32:09.172159,Cars.com
2020 Ford Expedition XLT,"$47,950","37,325 mi.",Magnetic Metallic,Ebony,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,1FMJU1JT6LEA18643,2023-05-12 09:32:12.535697,Cars.com
2022 Ford F-150 XL,"$45,986","18,919 mi.",Iconic Silver Metallic,Black,Four-wheel Drive,Gasoline,Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP9NKD09414,2023-05-12 09:32:15.384420,Cars.com
2023 Hyundai Kona SEL,"$27,320",15 mi.,Abyss Black Pearl,Gray,All-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,KM8K6CAB8PU013568,2023-05-12 09:32:18.944364,Cars.com
2017 Hyundai Santa Fe Limited,"$23,190","72,053 mi.",Becketts Black,Black,All-wheel Drive,Gasoline,6-Speed Automatic,3.3L V6 24V GDI DOHC,KM8SNDHF2HU199465,2023-05-12 09:32:20.914452,Cars.com
2022 Nissan Pathfinder Platinum,"$46,990","7,003 mi.",White 2 Tone,Chestnut,Four-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI DOHC,5N1DR3DK1NC269646,2023-05-12 09:32:23.804404,Cars.com
2023 Ford Mustang GT,"$53,815","5,000 mi.",Atlas Blue Metallic,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FA6P8CF5P5304545,2023-05-12 09:32:27.348229,Cars.com
2023 Kia Seltos SX,"$28,987","3,495 mi.",Cherry Black,Black,All-wheel Drive,Gasoline,7-Speed Automatic,1.6L I4 16V GDI DOHC Turbo,KNDETCA28P7368006,2023-05-12 09:32:29.755638,Cars.com
2023 Volkswagen Atlas Cross Sport 2.0T SE w/Technology,"$40,875",5 mi.,Platinum Gray Metallic,Titan Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1V2HC2CA5PC209557,2023-05-12 09:32:33.390331,Cars.com
2023 Volkswagen Atlas Cross Sport 3.6L V6 SEL Premium R-Line,"$51,805",5 mi.,Pyrite Silver Metallic,Dark Burgandy / Titan Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2FE2CA1PC210352,2023-05-12 09:32:36.223543,Cars.com
2021 Jeep Grand Cherokee Laredo,"$32,500","26,740 mi.",Granite Crystal Clearcoat Metallic,Black,Four-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFAGXMC700373,2023-05-12 09:32:38.441134,Cars.com
2023 RAM 1500 Limited,"$73,865",22 mi.,Delmonico Red Pearlcoat,Black,Four-wheel Drive,Gasoline,DFR,5.7L V8 16V MPFI OHV,1C6SRFHT1PN569458,2023-05-12 09:32:42.328543,Cars.com
2023 Nissan Titan PRO-4X,"$58,338",0 mi.,Baja Storm,Black,Four-wheel Drive,Gasoline,9-Speed Automatic,"Endurance 5.6L V-8 gasoline direct injection, DOHC, variable val",1N6AA1ED4PN102589,2023-05-12 09:32:51.010310,Cars.com
2020 Hyundai Tucson Value,"$23,997","24,394 mi.",Gemstone Red,Gray,All-wheel Drive,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC,KM8J3CA49LU178156,2023-05-12 09:32:52.937146,Cars.com
2020 Hyundai Tucson Ultimate,"$27,995","33,441 mi.",Black Noir Pearl,Black,All-wheel Drive,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,KM8J3CAL8LU197059,2023-05-12 09:32:56.168011,Cars.com
2020 Audi Q5 40 Premium Plus,"$32,888","55,521 mi.",Manhattan Gray Metallic,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1BNAFY6L2072773,2023-05-12 09:32:58.920768,Cars.com
2022 Ford Mustang GT Premium,"$61,615",18 mi.,Red Metallic,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FATP8FF9N5125145,2023-05-12 09:33:02.066508,Cars.com
2022 Audi Q7 55 Premium Plus,"$64,149","15,847 mi.",Samurai Gray Metallic,Metro Gray,All-wheel Drive,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,WA1LXBF79ND007841,2023-05-12 09:33:04.180937,Cars.com
2024 BMW M8 Competition,"$158,995",10 mi.,Dravit Gray Metallic,Silverstone,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8,WBSDZ0C06RCN48091,2023-05-12 09:33:07.050801,Cars.com
2020 Audi SQ7 4.0T,"$68,350","34,957 mi.",Orca Black Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo,WA1VWAF74LD012545,2023-05-12 09:33:10.046624,Cars.com
2023 Jeep Wrangler 4xe Sahara 4x4,"$63,520",12 mi.,High Velocity Clearcoat,Black,Four-wheel Drive,Gasoline,Automatic,"2L I-4 gasoline direct injection, DOHC, intercooled turbo, engin",1C4JJXP60PW561682,2023-05-12 09:33:12.821218,Cars.com
2023 Chevrolet Silverado 2500 Custom,"$61,915",5 mi.,Summit White,Jet Black,Four-wheel Drive,Diesel,Automatic,"Duramax 6.6L V-8 diesel direct injection, intercooled turbo, die",1GC5YMEY3PF242244,2023-05-12 09:33:16.074173,Cars.com
2022 Chevrolet Colorado ZR2,"$49,734","11,524 mi.",Summit White,Jet Black,Four-wheel Drive,Diesel,6-Speed Automatic,2.8L I4 16V DDI DOHC Turbo Diesel,1GCPTEE17N1153416,2023-05-12 09:33:17.834291,Cars.com
2023 Ford Mustang EcoBoost Premium,"$45,475",57 mi.,Oxford White,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FATP8UH9P5101614,2023-05-12 09:33:21.666080,Cars.com
2023 Ford F-250 XLT,"$65,365",9 mi.,Antimatter Blue Metallic,Medium Dark Slate,Four-wheel Drive,Gasoline,10-Speed Automatic,7.3L V8 16V MPFI OHV,1FT8W2BN7PEC69597,2023-05-12 09:33:24.909644,Cars.com
2023 Kia Sportage X-Line,"$34,485",10 mi.,Wolf Gray,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,5XYK6CAF0PG120249,2023-05-12 09:33:27.780469,Cars.com
2023 Hyundai Venue SEL,"$22,745",5 mi.,Onyx Black,Black,Front-wheel Drive,Gasoline,IVT,1.6L I4 16V MPFI DOHC,KMHRC8A31PU251372,2023-05-12 09:33:31.040241,Cars.com
2023 GMC Terrain SLE,"$34,985","3,066 mi.",Volcanic Red,Jet Black,All-wheel Drive,Gasoline,9-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,3GKALTEG5PL141103,2023-05-12 09:33:34.290569,Cars.com
2022 Hyundai Tucson Limited,"$32,197","13,912 mi.",Phantom Black,Black,Front-wheel Drive,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,5NMJE3AEXNH097085,2023-05-12 09:33:37.216966,Cars.com
2023 Toyota Corolla Cross LE,"$29,148",–,Gray,Black,AWD,Gasoline,Automatic CVT,2.0L I4 16V PDI DOHC,7MUCAABG3PV20B077,2023-05-12 09:33:40.581237,Cars.com
2022 Ford F-150 XLT,"$47,795","30,976 mi.",White Tri-Coat,Black,Four-wheel Drive,Gasoline,Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP2NKD39399,2023-05-12 09:33:43.402289,Cars.com
2020 Lincoln MKZ Standard,"$30,800","30,789 mi.",White Platinum Tri-Coat Metallic,Cappuccino,All-wheel Drive,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3LN6L5B92LR613408,2023-05-12 09:33:45.441333,Cars.com
2019 Dodge Challenger R/T,"$32,000","56,317 mi.",Torred Clearcoat,Black,Rear-wheel Drive,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,2C3CDZBT8KH573695,2023-05-12 09:33:55.729149,Cars.com
2023 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,"$41,889",5 mi.,Platinum Gray Metallic,Titan Black,Front-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2WE2CA2PC217083,2023-05-12 09:33:59.551229,Cars.com
2021 Cadillac XT4 Premium Luxury,"$31,000","58,673 mi.",Radiant Silver Metallic,Black,Front-wheel Drive,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1GYFZCR41MF005809,2023-05-12 09:34:02.546357,Cars.com
2009 Toyota Tacoma Access Cab,"$12,450","122,125 mi.",White,Gray,Rear-wheel Drive,Gasoline,4-Speed Automatic,2.7L I4 16V MPFI DOHC,5TETX22N89Z640225,2023-05-12 09:34:05.132598,Cars.com
2023 Buick Enclave FWD Essence,"$43,685",5 mi.,Cherry Red Tintcoat,Dark Galvanized w/Ebony Accents,Front-wheel Drive,Gasoline,Automatic,"3.6L V-6 gasoline direct injection, DOHC, VVT variable valve con",5GAERBKW6PJ176081,2023-05-12 09:34:08.717358,Cars.com
2024 BMW 430 i xDrive,"$67,720",6 mi.,Black Sapphire Metallic,Cognac,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L 4 Cyl. Turbo,WBA43AT04RCN63720,2023-05-12 09:34:11.453545,Cars.com
2019 Audi Q8 Prestige,"$50,947","50,051 mi.",Orca Black Metallic,Okapi Brown,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo,WA1CVBF17KD033495,2023-05-12 09:34:13.595773,Cars.com
2020 Hyundai Palisade SEL,"$34,950","47,076 mi.",Moonlight Cloud,Black / Gray,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,KM8R3DHE7LU107481,2023-05-12 09:34:15.459928,Cars.com
2023 Genesis GV70 2.5T,"$54,180",12 mi.,Red,Obsidian Black,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC Turbo,KMUMADTB4PU119060,2023-05-12 09:34:17.907204,Cars.com
2022 Volvo XC40 Momentum,"$38,490","19,969 mi.",White,–,All-wheel Drive,Gasoline,Automatic,Intercooled Turbo Regular Unleaded I-4 2.0 L/120,YV4162UK9N2730198,2023-05-12 09:34:20.599859,Cars.com
2023 Hyundai Santa Fe XRT,"$38,380",9 mi.,Calypso Red,Black,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC,5NMS6DAJ5PH564517,2023-05-12 09:34:22.486723,Cars.com
2020 Jeep Grand Cherokee Limited,"$34,000","40,034 mi.",Walnut Brown,Black,Four-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG4LC232542,2023-05-12 09:34:24.719555,Cars.com
2018 Jeep Grand Cherokee Limited,"$23,995","93,891 mi.",Bright White Clearcoat,Black,Four-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG2JC243892,2023-05-12 09:34:27.923923,Cars.com
2023 Hyundai Santa Fe Limited,"$43,895",10 mi.,Serenity White Pearl,Black,All-wheel Drive,Gasoline,SHIFTRONIC,2.5L I4 16V PDI DOHC Turbo,5NMS4DAL9PH576161,2023-05-12 09:34:31.441707,Cars.com
2020 BMW M4 Base,"$61,288","22,413 mi.",Black Sapphire Metallic,Black,Rear-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,3.0L I6 24V GDI DOHC Twin Turbo,WBS4Y9C02LFH70580,2023-05-12 09:34:33.340120,Cars.com
2020 Nissan Maxima 3.5 Platinum,"$31,777","43,468 mi.",White,Charcoal,Front-wheel Drive,Gasoline,Automatic CVT,3.5L V6 24V GDI DOHC,1N4AA6FV6LC370479,2023-05-12 09:34:36.342331,Cars.com
2023 Nissan Titan XD Platinum Reserve,"$67,494",89 mi.,Cardinal Red Metallic,Beige,Four-wheel Drive,Gasoline,Automatic,5.6L V8 32V GDI DOHC,1N6AA1FB7PN100381,2023-05-12 09:34:38.674593,Cars.com
2023 Ford F-250 XLT,"$79,065",–,Agate Black Metallic,Black Onyx,Four-wheel Drive,Diesel,Automatic,6.7L V8 32V DDI OHV Turbo Diesel,1FT7W2BT9PEC69594,2023-05-12 09:34:40.923477,Cars.com
2023 Jeep Grand Cherokee Laredo,"$42,220",536 mi.,Bright White Clearcoat,Global Black,Four-wheel Drive,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,1C4RJHAG4PC536134,2023-05-12 09:34:43.628534,Cars.com
2023 Ford F-250 XL,"$62,520",–,Oxford White,Medium Dark Slate,Four-wheel Drive,Gasoline,Automatic,8 Cylinder,1FT7X2BA0PEC61136,2023-05-12 09:34:45.859355,Cars.com
2023 Honda Accord LX,"$28,390",7 mi.,Meteorite,Gray,FWD,Gasoline,Automatic CVT,1.5L I4 16V DOHC,1HGCY1F21PA023720,2023-05-12 09:34:52.331106,Cars.com
2020 Genesis G80 3.8,"$36,995","31,107 mi.",Savile Silver,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,KMTFN4JE8LU330674,2023-05-12 09:34:54.827515,Cars.com
2023 Toyota RAV4 Hybrid XLE Premium,"$40,034",–,Metallic,Black,All-wheel Drive,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,JTMB6RFVXPD089481,2023-05-12 09:34:57.614218,Cars.com
2018 Hyundai Santa Fe Sport 2.4L,"$19,895","68,844 mi.",Frost White Pearl,Gray,Front-wheel Drive,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,5NMZT3LB9JH071650,2023-05-12 09:35:00.246857,Cars.com
