Car Name,Car Price,Car Mileage,Exterior Color,Interior Color,Drivetrain,Fuel Type,Transmission,Engine,VIN,TimeStamp,Source
2024 BMW M8 Competition,"$158,995",10 mi.,Dravit Gray Metallic,Silverstone,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8,WBSDZ0C06RCN48091,2023-05-15 09:14:58.354076,Cars.com
2023 Chevrolet Blazer LT,"$38,045",5 mi.,Black,Jet Black,All-wheel Drive,Gasoline,Automatic,Turbocharged Gas I4 2.0L/,3GNKBHR47PS193748,2023-05-15 09:15:00.789422,Cars.com
2023 Jeep Wrangler Sport,"$40,220",5 mi.,Black Clearcoat,Black,Four-wheel Drive,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,1C4HJXAG2PW693410,2023-05-15 09:15:03.108380,Cars.com
2016 Jeep Grand Cherokee Summit,"$29,991","57,854 mi.",Black,–,Four-wheel Drive,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C4RJFJT8GC405905,2023-05-15 09:15:05.141847,Cars.com
2016 Chevrolet Tahoe LTZ,"$34,441","91,331 mi.",Black,Jet Black,Four-wheel Drive,Gasoline,6-Speed Automatic Electronic with Overdrive,"EcoTec3 5.3L V-8 gasoline direct injection, variable valve contr",1GNSKCKC2GR107236,2023-05-15 09:15:07.592047,Cars.com
2019 Porsche Cayenne E-Hybrid Base,"$62,000","36,522 mi.",Moonlight Blue Metallic,Black,All-wheel Drive,Hybrid,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo Hybrid,WP1AE2AY6KDA51289,2023-05-15 09:15:10.515453,Cars.com
2022 Toyota Corolla Hatchback XSE,"$27,240","11,603 mi.",Midnight Black Metallic,Black,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V PDI DOHC,JTNC4MBEXN3151737,2023-05-15 09:15:13.531817,Cars.com
2017 Jeep Renegade Sport,"$19,998","19,240 mi.",Gray,Black,Front-wheel Drive,Gasoline,6-Speed Manual,1.4L I4 16V MPFI SOHC Turbo,ZACCJAAH0HPG05985,2023-05-15 09:15:17.110688,Cars.com
2020 GMC Terrain SLT,"$30,998","20,510 mi.",White,Black,Front-wheel Drive,Gasoline,9-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,3GKALPEV6LL109793,2023-05-15 09:15:20.716418,Cars.com
2023 Nissan Rogue SV,"$32,835",0 mi.,Scarlet Ember Tintcoat,Light Gray,All-wheel Drive,Gasoline,CVT with Xtronic,"VC-Turbo 1.5L I-3 gasoline direct injection, DOHC, CVTCS variabl",5N1BT3BB9PC819562,2023-05-15 09:15:29.531428,Cars.com
2015 Mazda Mazda3 i Touring,"$17,998","68,056 mi.",Blue Reflex Mica,Black,Front-wheel Drive,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC,3MZBM1L74FM232261,2023-05-15 09:15:32.188009,Cars.com
2022 Nissan Armada SL,"$54,995","10,460 mi.",Hermosa Blue,Black,Four-wheel Drive,Gasoline,7-Speed Automatic,5.6L V8 32V GDI DOHC,JN8AY2BD4N9676368,2023-05-15 09:15:34.510610,Cars.com
2020 Porsche Macan S,"$55,995","39,829 mi.",Black,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,3.0L V6 24V GDI DOHC Turbo,WP1AB2A57LLB35076,2023-05-15 09:15:36.393205,Cars.com
2023 GMC Sierra 1500 SLT,"$57,879",3 mi.,Sterling Metallic,Jet Black,Four-wheel Drive,Gasoline,Automatic,Gas V8 5.3L/325,3GTUUDED7PG237406,2023-05-15 09:15:39.876503,Cars.com
2023 Mazda CX-5 2.5 S Premium,"$34,615",3 mi.,Deep Crystal Blue Mica,Black,All-wheel Drive,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM3KFBDM1P0217574,2023-05-15 09:15:42.673173,Cars.com
2024 Mazda CX-90 PHEV Premium,"$55,320",3 mi.,Red,Black,All-wheel Drive,Gasoline,Automatic,2.5L,JM3KKDHA0R1111928,2023-05-15 09:15:44.828057,Cars.com
1994 Land Rover Defender ,"$199,900","4,046 mi.",Green,Tan,Four-wheel Drive,Gasoline,Automatic,3.9L V8,SALLDHAF7MA944142,2023-05-15 09:15:46.682098,Cars.com
2021 Chevrolet Tahoe LT,"$52,495","44,847 mi.",Satin Steel Metallic,Gideon,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,1GNSCNKD4MR119353,2023-05-15 09:15:49.979143,Cars.com
2020 Volvo XC90 T6 R-Design 7 Passenger,"$50,879","31,629 mi.",Onyx Black,Charcoal,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC,YV4A22PM9L1609506,2023-05-15 09:15:51.779047,Cars.com
2022 Audi Q4 e-tron 50 Premium Plus,"$57,336","2,531 mi.",Mythos Black Metallic,Black,All-wheel Drive,Gasoline,1-Speed Automatic,Electric,WA1H2BFZ2NP016143,2023-05-15 09:15:54.793357,Cars.com
2013 Hyundai Genesis Coupe 3.8 Track,"$23,495","27,266 mi.",Black Noir Pearl,Black,Rear-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,KMHHU6KJ0DU105812,2023-05-15 09:15:56.794028,Cars.com
2020 MINI Hardtop Cooper S,"$25,901","37,074 mi.",Starlight Blue Metallic,Carbon Black,Front-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WMWXU9C03L2M61959,2023-05-15 09:15:59.950209,Cars.com
2018 Honda Odyssey EX-L,"$26,851","102,024 mi.",Deep Scarlet Pearl,Beige,Front-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H70JB051939,2023-05-15 09:16:01.914413,Cars.com
2023 Ford Mustang EcoBoost,"$44,970",3 mi.,Red Metallic,Ebony,Rear-wheel Drive,Gasoline,6-Speed Manual,2.3L I4 16V GDI DOHC Turbo,1FATP8UH2P5101633,2023-05-15 09:16:04.125250,Cars.com
2023 Honda Odyssey Elite,"$51,420",–,Radiant Red Metallic II,Beige,Front-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H94PB059407,2023-05-15 09:16:07.398399,Cars.com
2017 Chevrolet Tahoe LS,"$26,000","130,202 mi.",Black,Black,Four-wheel Drive,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKAKC7HR385992,2023-05-15 09:16:09.184718,Cars.com
2021 Genesis GV80 3.5T,"$56,108","29,982 mi.",Savile Silver,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,KMUHCESC0MU034143,2023-05-15 09:16:12.809812,Cars.com
2023 Ford Transit-350 Base,"$58,070",–,Oxford White,Ebony,All-wheel Drive,E85 Flex Fuel,OTHER,3.5L V6 24V PDI DOHC Flexible Fuel,1FTBW2X82PKA56387,2023-05-15 09:16:14.771553,Cars.com
2023 Ford Expedition Max Platinum,"$89,095",–,White Tri-Coat,Black Onyx,Four-wheel Drive,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FMJK1M83PEA27187,2023-05-15 09:16:17.325165,Cars.com
2018 Porsche Macan ,"$36,485","41,863 mi.",Night Blue Metallic,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WP1AA2A51JLB02252,2023-05-15 09:16:22.315957,Cars.com
2021 Chevrolet Trailblazer LT,"$24,060","39,687 mi.",Satin Steel Metallic,Jet Black,All-wheel Drive,Gasoline,9-Speed Automatic,1.3L I3 12V GDI DOHC Turbo,KL79MRSL2MB148357,2023-05-15 09:16:24.611195,Cars.com
2023 GMC Sierra 1500 Elevation,"$54,977",5 mi.,Volcanic Red Tintcoat,Jet Black,Four-wheel Drive,Gasoline,Automatic,"EcoTec3 5.3L V-8 gasoline direct injection, variable valve contr",1GTRUCED0PZ255455,2023-05-15 09:16:26.297845,Cars.com
2023 Ford Mustang Mach-E GT,"$70,395",2 mi.,Shadow Black,Gray,All-wheel Drive,Electric,Automatic,Electric,3FMTK4SX4PMA12499,2023-05-15 09:16:29.622851,Cars.com
2022 Ford Mustang Mach-E Select,"$45,170",118 mi.,Gray Metallic,Black Onyx,Rear-wheel Drive,Electric,1-Speed Automatic,Electric,3FMTK1RM2NMA42740,2023-05-15 09:16:32.487974,Cars.com
2021 Porsche Macan Base,"$57,488","15,690 mi.",Black,Agate Grey,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WP1AA2A57MLB13843,2023-05-15 09:16:35.297262,Cars.com
2021 Porsche Macan Base,"$57,985","14,099 mi.",Night Blue Metallic,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WP1AA2A59MLB15156,2023-05-15 09:16:37.657408,Cars.com
2022 Jeep Grand Cherokee Limited,"$44,500","17,570 mi.",Baltic Gray Metallic Clearcoat,Global Black,Four-wheel Drive,Gasoline,Automatic,"Pentastar 3.6L V-6 DOHC, variable valve control, engine with 293",1C4RJHBG4N8550131,2023-05-15 09:16:40.324325,Cars.com
2021 Volvo XC40 Recharge Pure Electric P8,"$44,995","11,791 mi.",Glacier Silver Metallic,Charcoal,All-wheel Drive,Electric,1-Speed Automatic,Electric,YV4ED3UR0M2462005,2023-05-15 09:16:42.474844,Cars.com
2021 Porsche Macan Base,"$59,985","10,563 mi.",Night Blue Metallic,Agate Grey,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WP1AA2A55MLB14523,2023-05-15 09:16:45.599278,Cars.com
2023 BMW XM Base,"$165,895",11 mi.,Bay Blue,Silverstone,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8,5YM23CS0XP9S26381,2023-05-15 09:16:48.392488,Cars.com
2022 Porsche Macan Base,"$61,988","9,709 mi.",Black,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WP1AA2A56NLB07677,2023-05-15 09:16:50.537385,Cars.com
2023 Dodge Hornet GT AWD,"$35,080",1 mi.,8 Ball,Black,All-wheel Drive,Gasoline,Automatic,"2L I-4 gasoline direct injection, DOHC, intercooled turbo, engin",ZACNDFANXP3A01885,2023-05-15 09:16:52.726949,Cars.com
2023 BMW XM SAV,"$163,395",24 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8,5YM23CS09P9R93820,2023-05-15 09:16:54.774117,Cars.com
2022 MINI Clubman Cooper S ALL4,"$31,491","9,823 mi.",Rooftop Gray Metallic,Carbon Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WMWXJ1C07N2R38731,2023-05-15 09:16:57.675917,Cars.com
2023 Mercedes-Benz GLA 250 Base 4MATIC,"$41,701","8,083 mi.",Polar White,Black,All-wheel Drive,Gasoline,8-Speed,2.0L I4 16V GDI DOHC Turbo,W1N4N4HB2PJ431582,2023-05-15 09:17:00.215176,Cars.com
2021 Cadillac XT6 Premium Luxury AWD,"$45,167","37,487 mi.",Garnet Red Metallic,Cirrus,All-wheel Drive,Gasoline,9-Speed Automatic,3.6L V6 24V GDI DOHC,1GYKPDRS0MZ106735,2023-05-15 09:17:02.844130,Cars.com
2023 Nissan Titan Platinum Reserve,"$68,900",5 mi.,Pearl White,Brown,Four-wheel Drive,Gasoline,9-Speed Automatic,5.6L V8 32V GDI DOHC,1N6AA1ED1PN115557,2023-05-15 09:17:06.575080,Cars.com
2023 Ford Mustang Mach-E GT,"$66,035",7 mi.,Shadow Black,Black Onyx,All-wheel Drive,Electric,SINGLE SPEED,Electric,3FMTK4SE3PMA12508,2023-05-15 09:17:10.238794,Cars.com
2023 Ford Expedition Max Limited,"$84,155",–,White Tri-Coat,Black Onyx,Four-wheel Drive,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FMJK2A8XPEA30260,2023-05-15 09:17:13.550527,Cars.com
2023 Ford Mustang Mach-E Premium,"$67,191",8 mi.,Vapor Blue,Black,All-wheel Drive,Electric,1-Speed Automatic,Electric,3FMTK3SU1PMA21502,2023-05-15 09:17:22.909962,Cars.com
2020 Nissan Altima 2.5 S,"$21,190","74,047 mi.",Deep Blue Pearl,Charcoal,Front-wheel Drive,Gasoline,Variable,Regular Unleaded I-4 2.5 L/152,1N4BL4BV1LC225116,2023-05-15 09:17:26.020398,Cars.com
2021 Land Rover Defender 110 SE,"$67,986","32,429 mi.",Santorini Black,Khaki,Four-wheel Drive,Gasoline,Automatic,V6,SALEP7RU9M2043626,2023-05-15 09:17:29.259933,Cars.com
1992 Land Rover Defender NULL,"$99,995","102,501 mi.",Red,Black,–,Diesel,Manual,Turbo Diesel,SALLDHAC8JF714590,2023-05-15 09:17:31.500302,Cars.com
2021 Jeep Compass Trailhawk,"$26,398","47,663 mi.",Redline Pearlcoat,Black,Four-wheel Drive,Gasoline,9-Speed Automatic,2.4L I4 16V MPFI SOHC,3C4NJDDB4MT564717,2023-05-15 09:17:34.849680,Cars.com
2020 Ford F-150 Platinum,"$48,000","48,527 mi.",Magnetic,Dark Marsala,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTEW1E45LFB27978,2023-05-15 09:17:37.092569,Cars.com
2023 Audi RS Q8 4.0T quattro,"$154,015",3 mi.,Mythos Black Metallic,Black / Express Red,All-wheel Drive,Gasoline,Automatic with Tiptronic,4.0L V8 32V GDI DOHC Twin Turbo,WU1ARBF12PD022318,2023-05-15 09:17:40.605102,Cars.com
2022 Land Rover Defender 110 X-Dynamic HSE,"$105,950","14,319 mi.",Santorini Black,Ebony,Four-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,SALE37RU2N2093247,2023-05-15 09:17:43.169853,Cars.com
2020 Mercedes-Benz GLC 300 Base 4MATIC,"$31,495","67,764 mi.",Black,Black,All-wheel Drive,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,W1N0G8EB7LF774132,2023-05-15 09:17:46.297721,Cars.com
2014 GMC Acadia Denali,"$15,900","124,716 mi.",Carbon Black Metallic,Tan,Front-wheel Drive,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,1GKKRTKD7EJ112641,2023-05-15 09:17:48.372437,Cars.com
2021 Subaru Ascent Touring 7-Passenger,"$41,976","11,673 mi.",Abyss Blue Pearl,Black,All-wheel Drive,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4WMARDXM3473754,2023-05-15 09:17:51.591560,Cars.com
2019 Chevrolet Suburban Premier,"$52,923","39,245 mi.",Shadow Gray Metallic,Cocoa / Dune,Four-wheel Drive,Gasoline,Automatic,5.3L V8 16V GDI OHV,1GNSKJKCXKR144984,2023-05-15 09:17:53.863126,Cars.com
2018 Cadillac XT5 Luxury,"$28,490","30,746 mi.",Stellar Black Metallic,Jet Black,Front-wheel Drive,Gasoline,Automatic,Gas V6 3.6L/222.6,1GYKNCRS0JZ108416,2023-05-15 09:17:57.631602,Cars.com
2023 Maserati Levante GT,"$96,516",–,Grigio,–,All-wheel Drive,Gasoline,ZF 8-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,ZN661XUA7PX428599,2023-05-15 09:18:00.517247,Cars.com
2023 GMC Terrain Denali,"$40,641","2,517 mi.",Sterling Metallic,Light Platinum/Dark Galvanized,All-wheel Drive,Gasoline,9-Speed Automatic,"1.5L I-4 gasoline direct injection, DOHC, variable valve control",3GKALXEG6PL132742,2023-05-15 09:18:02.397925,Cars.com
2022 Ford Mustang GT Premium,"$49,295",10 mi.,Oxford White,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FA6P8CF2N5145805,2023-05-15 09:18:05.452694,Cars.com
2022 Toyota Corolla Cross LE,"$30,750","4,612 mi.",Wind Chill Pearl,Light Gray,All-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V PDI DOHC,7MUCAABG3NV025026,2023-05-15 09:18:07.737921,Cars.com
2017 Ford F-150 Lariat,"$34,888","72,866 mi.",Magnetic,Black,Four-wheel Drive,Gasoline,Automatic,2.7L V6 24V GDI DOHC Twin Turbo,1FTEW1EP9HKD41560,2023-05-15 09:18:11.414964,Cars.com
2022 Dodge Challenger GT,"$32,765","4,648 mi.",Frostbite,Black,Rear-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,2C3CDZJG4NH168216,2023-05-15 09:18:15.464561,Cars.com
2023 GMC Sierra 1500 Denali,"$68,000","4,580 mi.",Pacific Blue Metallic,Atmosphere,Four-wheel Drive,Gasoline,Automatic,5.3L V8 16V GDI OHV,3GTUUGED6PG142921,2023-05-15 09:18:18.663594,Cars.com
2022 Kia Soul LX,"$21,999","20,212 mi.",Mars Orange,Black,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,KNDJ23AU6N7823631,2023-05-15 09:18:27.768559,Cars.com
2021 Nissan Armada SV,"$43,998","41,879 mi.",Black,Black,4WD,Gasoline,7-Speed Automatic,5.6L V8 32V GDI DOHC,JN8AY2AD3M9660078,2023-05-15 09:18:29.675236,Cars.com
2023 Toyota Camry LE,"$29,831",–,Predawn Gray,Ash,Front-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC,4T1R11AK0PU810933,2023-05-15 09:18:31.894160,Cars.com
2023 Honda Civic LX,"$24,545",10 mi.,Aegean Blue,Black,FWD,Gasoline,Automatic CVT,2.0L I4 DOHC 16V,2HGFE2F20PH542500,2023-05-15 09:18:35.182650,Cars.com
2022 Honda Passport TrailSport,"$40,290","6,129 mi.",Sonic Gray Pearl,Black,All-wheel Drive,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,5FNYF8H61NB006827,2023-05-15 09:18:37.047063,Cars.com
2021 Kia Seltos LX,"$21,492","34,161 mi.",Cherry Black,Black,All-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,KNDEPCAA0M7046919,2023-05-15 09:18:40.431330,Cars.com
2023 Kia Stinger GT-Line,"$42,435",13 mi.,Snow White Pearl,Black,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V GDI DOHC Turbo,KNAE35LD4P6131316,2023-05-15 09:18:43.245971,Cars.com
2015 Ford F-150 XLT,"$26,958","84,163 mi.",Tuxedo Black Metallic,Medium Light Camel,Four-wheel Drive,Gasoline,Automatic,"5L V-8 DOHC, Ti-VCT variable valve control, engine with 385HP",1FTFW1EF8FFC40656,2023-05-15 09:18:45.973251,Cars.com
2023 Kia Telluride EX,"$44,375",3 mi.,Glacial White Pearl,Black,Front-wheel Drive,Gasoline,Automatic,"LAMBDA II 3.8L V-6 gasoline direct injection, DOHC, D-CVVT varia",5XYP34GC4PG402640,2023-05-15 09:18:49.270771,Cars.com
2020 Ford F-150 XL,"$34,909","48,421 mi.",Race Red,Dark Earth Gray,Four-wheel Drive,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTEW1E48LKF09459,2023-05-15 09:18:52.068567,Cars.com
2022 Audi Q3 45 S line Premium Plus,"$41,391","8,155 mi.",Chronos Gray Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WA1EECF34N1148237,2023-05-15 09:18:54.832529,Cars.com
2023 Mercedes-Benz EQB 300 Base 4MATIC,"$67,335",10 mi.,Polar White,–,All-wheel Drive,Electric,1-Speed Automatic,Electric,W1N9M0KB0PN034990,2023-05-15 09:18:56.693527,Cars.com
2019 BMW 530 i xDrive,"$33,550","37,170 mi.",Glacier Silver Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBAJA7C50KWW09023,2023-05-15 09:18:58.799192,Cars.com
2016 Porsche Macan Turbo,"$41,888","63,463 mi.",Jet Black Metallic,Saddle Brown,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,3.6L V6 24V GDI DOHC Twin Turbo,WP1AF2A58GLB94907,2023-05-15 09:19:01.601188,Cars.com
2023 Mercedes-Benz CLA 250 Base 4MATIC,"$44,819","1,588 mi.",Midnight Black,Macchiato Beige,All-wheel Drive,Gasoline,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,W1K5J4HB6PN339008,2023-05-15 09:19:04.815579,Cars.com
2017 Acura MDX 3.5L w/Advance Package,"$26,990","75,487 mi.",Black,–,All-wheel Drive,Gasoline,Automatic,Premium Unleaded V-6 3.5 L/212,5FRYD4H81HB010217,2023-05-15 09:19:07.371836,Cars.com
2023 Hyundai Santa Fe HEV Limited,"$43,425",9 mi.,Serenity White Pearl,Black,All-wheel Drive,Hybrid,6-Speed Automatic with SHIFTRONIC,1.6L I4 16V GDI DOHC Turbo Hybrid,5NMS5DA17PH007109,2023-05-15 09:19:10.945655,Cars.com
2023 Ford Mustang Mach-E GT,"$71,435","2,650 mi.",Space White Metallic,Black Onyx,All-wheel Drive,Electric,SINGLE SPEED,Electric,3FMTK4SEXPMA12408,2023-05-15 09:19:12.997524,Cars.com
2022 Hyundai Kona Limited,"$28,377","14,934 mi.",Teal Isle,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,1.6L I4 16V GDI DOHC Turbo,KM8K5CA37NU908994,2023-05-15 09:19:16.099442,Cars.com
2023 Ford Expedition Max XLT,"$70,980",–,Dark Matter Metallic,Black Onyx,Four-wheel Drive,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FMJK1J87PEA46698,2023-05-15 09:19:19.192362,Cars.com
2018 Jeep Wrangler JK Unlimited Rubicon,"$39,500","50,612 mi.",Bright White Clearcoat,Black,Four-wheel Drive,Gasoline,5-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4BJWFG4JL825956,2023-05-15 09:19:24.446070,Cars.com
2019 Lincoln Nautilus Reserve,"$32,221","54,321 mi.",White Platinum Tri-Coat Metallic,Ebony,Front-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2LMPJ6L93KBL66951,2023-05-15 09:19:27.790374,Cars.com
2021 Mazda CX-5 Carbon Edition Turbo,"$33,997","10,170 mi.",Polymetal Gray Metallic,Red,All-wheel Drive,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC Turbo,JM3KFBCY6M0466307,2023-05-15 09:19:29.604900,Cars.com
2023 Audi A5 45 S line Premium Plus,"$56,050",36 mi.,Glacier White Metallic,Black,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,WAUFACF54PA040529,2023-05-15 09:19:31.363843,Cars.com
2023 Chrysler Pacifica L,"$61,590",42 mi.,Brilliant Black Crystal Pearlcoat,Caramel/Black,Front-wheel Drive,Gasoline,Automatic,"Pentastar 3.6L V-6 DOHC, variable valve control, engine",2C4RC1N75PR542494,2023-05-15 09:19:34.312907,Cars.com
2023 Nissan Titan Platinum Reserve,"$64,005",–,Super Black,Black,Four-wheel Drive,Gasoline,9-Speed Automatic,5.6L V8 32V GDI DOHC,1N6AA1ED2PN113803,2023-05-15 09:19:37.464775,Cars.com
2021 BMW X5 xDrive40i,"$53,750","32,228 mi.",Alpine White,Canberra Beige,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR6C04M9E80144,2023-05-15 09:19:39.417222,Cars.com
2023 BMW i7 xDrive60,"$131,095",7 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Electric,Automatic,Electric,WBY53EJ09PCN58140,2023-05-15 09:19:42.933038,Cars.com
2020 Porsche Macan S,"$53,258","51,632 mi.",Jet Black Metallic,–,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,3.0L V6 24V GDI DOHC Turbo,WP1AB2A53LLB32255,2023-05-15 09:19:44.668619,Cars.com
2023 MINI Convertible Cooper S,"$42,350",6 mi.,Rooftop Gray Metallic,Malt Brown,Front-wheel Drive,Gasoline,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WMW43DL07P3R25537,2023-05-15 09:19:47.148009,Cars.com
2012 Ford Escape XLT,"$12,250","66,000 mi.",White,Camel,Front-wheel Drive,Gasoline,6-Speed Automatic,2.5L I4 16V MPFI DOHC,1FMCU0D78CKA16878,2023-05-15 09:19:50.540669,Cars.com
2022 Cadillac CT5-V Blackwing,"$104,990","11,195 mi.",Black Raven,Sky Cool Gray with Jet Black accents,Rear-wheel Drive,Gasoline,Automatic,Supercharged Gas V8 6.2L/,1G6DY5R66N0610042,2023-05-15 09:19:52.321031,Cars.com
2022 Kia Telluride S,"$42,951","17,378 mi.",Everlasting Silver,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP6DHC3NG202545,2023-05-15 09:19:54.477438,Cars.com
2021 Chevrolet Camaro LT1,"$39,794","10,978 mi.",Shadow Gray Metallic,Jet Black,Rear-wheel Drive,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1G1FF1R72M0110416,2023-05-15 09:19:57.963465,Cars.com
2013 Dodge Dart SXT,"$9,995","108,150 mi.",Redline 2 Coat Pearl,Diesel Gray,Front-wheel Drive,Gasoline,6-Speed Manual,1.4L I4 16V MPFI SOHC Turbo,1C3CDFBH0DD648626,2023-05-15 09:20:00.486203,Cars.com
2022 Chevrolet Blazer RS,"$45,890","8,395 mi.",Black,Jet Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.6L V6 24V GDI DOHC,3GNKBKRS4NS186961,2023-05-15 09:20:02.363526,Cars.com
2022 Chrysler Pacifica Limited,"$48,000","17,923 mi.",Bright White Clearcoat,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.6L V6 24V MPFI DOHC,2C4RC3GG9NR174777,2023-05-15 09:20:04.771297,Cars.com
2019 GMC Yukon XL Denali,"$39,950","107,511 mi.",Summit White / White,Jet Black,Four-wheel Drive,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GKS2HKJ0KR120522,2023-05-15 09:20:07.137057,Cars.com
2011 Lexus LX 570 Base,"$31,980","87,563 mi.",Twilight Gray Metallic,Black,Four-wheel Drive,Gasoline,6-Speed Automatic,5.7L V8 32V GDI DOHC,JTJHY7AX7B4075349,2023-05-15 09:20:09.155499,Cars.com
2023 Land Rover Defender SE,"$89,000","3,006 mi.",Blue,Beige,Four-wheel Drive,Hybrid,A/T,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,SALEP7EU9P2114382,2023-05-15 09:20:12.328722,Cars.com
2023 Chrysler Pacifica Touring-L,"$47,510",8 mi.,Brilliant Black Crystal Pearlcoat,Black,Front-wheel Drive,Gasoline,9-Speed Automatic,3.6L V6 24V MPFI DOHC,2C4RC1BG8PR554126,2023-05-15 09:20:21.218706,Cars.com
2016 Volkswagen Passat 1.8T SEL Premium,"$10,663","157,269 mi.",Titanium Beige,Titan Black,Front-wheel Drive,Gasoline,6-Speed Automatic,1.8L I4 16V GDI DOHC Turbo,1VWCS7A35GC042730,2023-05-15 09:20:24.669977,Cars.com
2022 Kia Seltos EX,"$24,967","10,041 mi.",Neptune Blue,Black,All-wheel Drive,Gasoline,Automatic,"2L I-4 DOHC, variable valve control, engine with 146HP",KNDERCAA6N7296371,2023-05-15 09:20:27.728276,Cars.com
2023 Chevrolet Silverado 1500 WT,"$44,845",1 mi.,Black,Jet Black,Four-wheel Drive,Gasoline,OTHER,8 Cylinder,1GCUDAED4PZ162842,2023-05-15 09:20:29.406868,Cars.com
