Car Name,Car Price,Car Mileage,Exterior Color,Interior Color,Drivetrain,Fuel Type,Transmission,Engine,VIN,TimeStamp,Source
2018 GMC Yukon SLT,"$40,884","65,242 mi.",Summit White / White,Cocoa / Dune,Four-wheel Drive,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GKS2BKC3JR166973,2023-05-13 09:12:10.531645,Cars.com
2023 Toyota Venza Limited,"$45,720",5 mi.,Titanium Glow,Boulder,AWD,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,JTEAAAAH9PJ131357,2023-05-13 09:12:13.696164,Cars.com
2023 Nissan Altima 2.5 SR,"$32,645",10 mi.,Gun Metallic,Sport,Front-wheel Drive,Gasoline,Automatic CVT,2.5L I4 16V GDI DOHC,1N4BL4CV2PN395557,2023-05-13 09:12:17.051802,Cars.com
2023 Toyota RAV4 Hybrid XLE,"$37,274",–,Magnetic Gray Metallic,Black,All-wheel Drive,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,JTMRWRFV1PD574512,2023-05-13 09:12:20.119673,Cars.com
2022 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,"$38,995","11,952 mi.",Pure White,Titan Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2KE2CA2NC226989,2023-05-13 09:12:21.883100,Cars.com
2023 Buick Encore GX Select,"$28,299",7 mi.,Summit White,Ebony,All-wheel Drive,Gasoline,Automatic,1.3L I3 12V GDI DOHC Turbo,KL4MMESL9PB114579,2023-05-13 09:12:24.008484,Cars.com
2022 Volkswagen Tiguan 2.0T SE,"$29,990","6,990 mi.",Pure White,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3VV2B7AX2NM108651,2023-05-13 09:12:32.000173,Cars.com
2017 BMW X5 xDrive35i,"$40,998","19,952 mi.",Black,Tan,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXKR0C39H0V83005,2023-05-13 09:12:34.378726,Cars.com
2021 Nissan Armada SV,"$35,480","69,441 mi.",Brilliant Silver Metallic,Charcoal,Four-wheel Drive,Gasoline,7-Speed Automatic,5.6L V8 32V GDI DOHC,JN8AY2AD5M9661006,2023-05-13 09:12:36.285015,Cars.com
2024 BMW X5 xDrive40i,"$80,195",2 mi.,Gray Metallic,Black,AWD,Gasoline,Automatic,3.0L,5UX23EU01R9S34128,2023-05-13 09:12:39.876781,Cars.com
2023 Porsche Macan Base,"$66,988","4,074 mi.",White,Black,All-wheel Drive,Gasoline,7-Speed PDK Automatic,2.0L I4 16V GDI DOHC Turbo,WP1AA2A58PLB05514,2023-05-13 09:12:42.671108,Cars.com
2023 Volvo XC60 B5 Ultimate Dark Theme,"$61,085",6 mi.,Thunder Gray Metallic,Charcoal,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,YV4L12RX0P1254623,2023-05-13 09:12:44.527386,Cars.com
2022 Land Rover Defender 90 X-Dynamic S,"$77,950","4,222 mi.",Tasman Blue,Ebony,Four-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,SALEY6RU7N2085124,2023-05-13 09:12:47.512951,Cars.com
2023 Genesis G90 3.5T,"$90,260",5 mi.,Black,Burgundy,AWD,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,KMTFB4SD7PU027504,2023-05-13 09:12:51.204099,Cars.com
2019 Ford F-350 XLT,"$49,490","16,325 mi.",Oxford White,Gray,Four-wheel Drive,Gasoline,Automatic,6.2L 2-VALVE SOHC EFI NA V8 FLEX-FUEL  (STD),1FDRF3H67KEC55701,2023-05-13 09:12:54.486908,Cars.com
2021 Hyundai Kona SEL Plus,"$26,000","25,671 mi.",Lunar White,Black,All-wheel Drive,Gasoline,6-Speed Automatic,2.0L I4 16V MPFI DOHC,KM8K6CAA8MU741104,2023-05-13 09:12:57.378747,Cars.com
2022 Cadillac XT6 Premium Luxury AWD,"$55,980","9,110 mi.",Stellar Black Metallic,Jet Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.6L V6 24V GDI DOHC,1GYKPDRS4NZ119988,2023-05-13 09:12:59.229809,Cars.com
2017 Mazda CX-5 Grand Touring,"$25,000","54,933 mi.",Snowflake White Pearl Metallic,Black,All-wheel Drive,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM3KFBDL8H0161531,2023-05-13 09:13:01.785413,Cars.com
2020 Mercedes-Benz GLS 450 Base 4MATIC,"$54,500","72,875 mi.",Iridium Silver Metallic,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,4JGFF5KE6LA122869,2023-05-13 09:13:03.709183,Cars.com
2023 Toyota RAV4 XLE,"$32,785",–,White,Nutmeg,FWD,Gasoline,Automatic,2.5L I4 16V PDI DOHC,2T3W1RFV7PW18H200,2023-05-13 09:13:06.348476,Cars.com
2022 Volkswagen Atlas Cross Sport 3.6L V6 SEL R-Line,"$44,887","17,984 mi.",Pure White,Dark Beige,All-wheel Drive,Gasoline,8-Speed Automatic with Tiptronic,3.6L V6 24V GDI DOHC,1V2SE2CA0NC207521,2023-05-13 09:13:08.956888,Cars.com
2022 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,"$38,887","18,403 mi.",Pure White,Titan Black,Front-wheel Drive,Gasoline,8-Speed Automatic with Tiptronic,3.6L V6 24V GDI DOHC,1V2JE2CA6NC207888,2023-05-13 09:13:11.222646,Cars.com
2021 Acura RDX ,"$38,570","30,136 mi.",Gunmetal Metallic,Ebony,–,–,10 Speed Automatic,–,5J8TC2H51ML002331,2023-05-13 09:13:12.791643,Cars.com
2021 Ford Bronco First Edition,"$69,000","3,368 mi.",Green,Dark Space Gray,Four-wheel Drive,Gasoline,10-Speed Automatic,2.7L V6 24V GDI DOHC Turbo,1FMDE5FP6MLA20337,2023-05-13 09:13:15.636554,Cars.com
2021 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology R-Line,"$39,887","20,245 mi.",Pure Gray,Titan Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2RE2CA2MC233194,2023-05-13 09:13:18.076668,Cars.com
2015 GMC Yukon Denali,"$36,500","50,200 mi.",Black,Black,Four-wheel Drive,Gasoline,Transmission w/Dual Shift Mode,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,1GKS2CKJ4FR732781,2023-05-13 09:13:20.888737,Cars.com
2023 Volkswagen Jetta 1.5T Sport,"$22,764",–,Pure White,Titan Black,Front-wheel Drive,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,3VWAM7BU5PM025952,2023-05-13 09:13:31.077921,Cars.com
2020 GMC Yukon SLT,"$44,490","56,276 mi.",Onyx Black,Jet Black,Four-wheel Drive,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GKS2BKCXLR247472,2023-05-13 09:13:33.580244,Cars.com
2018 Nissan Versa 1.6 S+,"$18,495","32,468 mi.",Red,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.6L I4 16V MPFI DOHC,3N1CN7AP4JL830085,2023-05-13 09:13:35.287610,Cars.com
2023 Buick Encore GX Preferred,"$24,445",3 mi.,Summit White,Ebony with Ebony interior accents,Front-wheel Drive,Gasoline,Variable,Turbocharged 1.2/,KL4MMBS22PB134758,2023-05-13 09:13:38.511272,Cars.com
2020 Honda Passport EX-L,"$34,000","23,806 mi.",Platinum White Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H54LB005143,2023-05-13 09:13:40.875918,Cars.com
2023 Kia Forte GT-Line,"$26,355",67 mi.,Aurora Black,Black,Front-wheel Drive,Gasoline,Automatic,"2L I-4 DOHC, D-CVVT variable valve control, engine with 147HP",3KPF54ADXPE618660,2023-05-13 09:13:44.441174,Cars.com
2022 Chevrolet Tahoe High Country,"$73,995","34,213 mi.",Iridescent Pearl Tricoat,Jet Black,Four-wheel Drive,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GNSKTKL1NR105412,2023-05-13 09:13:47.693302,Cars.com
2020 Volvo XC40 T5 Momentum,"$36,928","23,132 mi.",Ice White,Blond,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,YV4162UK7L2287594,2023-05-13 09:13:49.385444,Cars.com
2022 Porsche Macan Base,"$61,988","9,397 mi.",White,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WP1AA2A57NLB09468,2023-05-13 09:13:53.043879,Cars.com
2023 GMC Acadia SLT,"$42,490","10,094 mi.",Sterling Metallic,Jet Black,All-wheel Drive,Gasoline,Automatic,Turbocharged Gas I4 2.0L/,1GKKNUL42PZ109196,2023-05-13 09:13:54.914482,Cars.com
2024 Chevrolet Silverado 3500 LTZ,Not Priced,0 mi.,Black,Jet Black,Four-wheel Drive,Gasoline,10-Speed Automatic,6.6L 8 Cyl.,2GC4YUEY2R1100487,2023-05-13 09:13:58.201203,Cars.com
2023 Toyota 4Runner TRD Off Road Premium,"$47,807",–,Lunar Rock,Black,Four-wheel Drive,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,JTERU5JR3P6146286,2023-05-13 09:14:01.350520,Cars.com
2021 Genesis GV80 3.5T,"$56,108","29,982 mi.",Savile Silver,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,KMUHCESC0MU034143,2023-05-13 09:14:04.024776,Cars.com
2022 Ford Bronco Big Bend,"$59,515","3,685 mi.",Hot Pepper Red Metallic Tinted Clearcoat,Dark Space Gray,Four-wheel Drive,Gasoline,10-Speed Automatic,2.7L V6 24V GDI DOHC Turbo,1FMEE5BP0NLB56670,2023-05-13 09:14:06.531796,Cars.com
2023 Toyota Corolla Hatchback SE,"$25,361",–,White,Black,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V PDI DOHC,JTND4MBE6P3204702,2023-05-13 09:14:08.240381,Cars.com
2018 Jaguar F-TYPE 400 Sport,"$54,907","29,649 mi.",Black,Ebony,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged,SAJD81GV1JCK48065,2023-05-13 09:14:11.591864,Cars.com
2023 Kia Sportage Hybrid EX,"$32,690",5 mi.,Fusion Orange,Black,AWD,Hybrid,6-Speed Automatic,1.6L I4 16V GDI DOHC Turbo Hybrid,KNDPVCAG1P7075823,2023-05-13 09:14:15.243210,Cars.com
2022 Jeep Grand Cherokee 4xe Summit,"$58,885",56 mi.,Silver Zynith,Global Black,Four-wheel Drive,Hybrid,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo Hybrid,1C4RJYE69N8765068,2023-05-13 09:14:18.744396,Cars.com
2023 Ford F-150 Lightning Platinum,"$95,729",–,Oxford White,Space Gray,All-wheel Drive,Electric,SINGLE SPEED,Electric,1FT6W1EV4PWG07156,2023-05-13 09:14:21.545294,Cars.com
2023 Ford F-250 XL,"$62,520",–,Oxford White,Medium Dark Slate,Four-wheel Drive,Gasoline,Automatic,8 Cylinder,1FT7X2BA0PEC61136,2023-05-13 09:14:24.639767,Cars.com
2023 Volkswagen ID.4 Pro S,"$52,553",4 mi.,Deep Black Pearl Effect,Black,All-wheel Drive,Electric,1-Speed Automatic,0.0L,1V2WNPE83PC017885,2023-05-13 09:14:31.017788,Cars.com
2020 GMC Yukon SLE,"$49,998","27,339 mi.",Gray,Black,Four-wheel Drive,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GKS2AKC0LR138898,2023-05-13 09:14:33.069429,Cars.com
2023 Buick Encore GX Preferred,"$24,940",3 mi.,Cinnabar Metallic,Ebony with Ebony interior accents,Front-wheel Drive,Gasoline,Variable,Turbocharged 1.2/,KL4MMBS25PB132891,2023-05-13 09:14:35.402153,Cars.com
2019 BMW X7 xDrive50i,"$55,990","67,962 mi.",Alpine White,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,5UXCX4C5XKLS38977,2023-05-13 09:14:37.808841,Cars.com
2002 Lexus SC 430 Base,"$15,490","97,611 mi.",Black Onyx,Ecru,Rear-wheel Drive,Gasoline,5-Speed Automatic,4.3L V8 32V MPFI DOHC,JTHFN48Y920032539,2023-05-13 09:14:40.079414,Cars.com
2022 GMC Yukon Denali,"$84,000","16,970 mi.",Satin Steel Metallic,Jet Black,Four-wheel Drive,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GKS2DKL4NR207242,2023-05-13 09:14:43.046639,Cars.com
2013 Bentley Continental GT V8,"$76,995","17,235 mi.",Black Crystal,Tan,All-wheel Drive,Gasoline,8-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo,SCBFT7ZA1DC084794,2023-05-13 09:14:45.629987,Cars.com
2023 Ford Mustang EcoBoost Premium,"$43,970",5 mi.,Red Metallic,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FATP8UH5P5101898,2023-05-13 09:14:48.146422,Cars.com
2023 Jeep Wrangler Rubicon,"$95,885",1 mi.,Bright White Clearcoat,Red/Black,Four-wheel Drive,Gasoline,Automatic,HEMI 6.4L V-8 engine with cylinder deactivation and 470HP,1C4JJXSJ0PW691618,2023-05-13 09:14:49.912346,Cars.com
2023 Volvo XC60 B5 Ultimate Dark Theme,"$58,336",0 mi.,Platinum Gray,Charcoal,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,YV4L12RX4P1357303,2023-05-13 09:14:52.242653,Cars.com
2023 Ford F-150 XL,"$47,510",2 mi.,Oxford White,Black,Four-wheel Drive,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEX1EP6PKD79579,2023-05-13 09:14:54.141150,Cars.com
2023 Volvo XC60 B5 Ultimate Dark Theme,"$61,885",5 mi.,Onyx Black Metallic,Charcoal,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,YV4L12RX1P1336926,2023-05-13 09:14:56.119552,Cars.com
2023 Mercedes-Benz Sprinter 2500 High Roof,"$59,348",5 mi.,Arctic White,–,Rear-wheel Drive,Diesel,9-Speed Automatic,2.0L I4 16V DDI DOHC Turbo Diesel,W1Y4KCHYXPT138026,2023-05-13 09:14:58.484619,Cars.com
2024 BMW X5 xDrive40i,"$77,960",11 mi.,Mineral White Metallic,Cognac,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V DOHC,5UX23EU03R9S33370,2023-05-13 09:15:00.303442,Cars.com
2020 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology R-Line,"$36,987","43,418 mi.",Platinum Gray Metallic,Titan Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V26E2CA6LC228694,2023-05-13 09:15:02.002737,Cars.com
2023 Chevrolet Silverado 2500 Custom,"$61,915",5 mi.,Summit White,Jet Black,Four-wheel Drive,Diesel,Automatic,"Duramax 6.6L V-8 diesel direct injection, intercooled turbo, die",1GC5YMEY3PF242244,2023-05-13 09:15:04.215418,Cars.com
2023 Ford F-250 XLT,"$65,365",14 mi.,Carbonized Gray Metallic,Medium Dark Slate,Four-wheel Drive,Gasoline,10-Speed Automatic,7.3L V8 16V MPFI OHV,1FT8W2BN0PEC69599,2023-05-13 09:15:07.032892,Cars.com
2019 Audi A4 2.0T Premium Plus,"$29,999","39,202 mi.",Brilliant Black,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WAUENAF4XKN007001,2023-05-13 09:15:10.407930,Cars.com
2017 GMC Yukon SLT,"$39,998","78,327 mi.",Black,Black,Rear-wheel Drive,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GKS1BKC4HR356360,2023-05-13 09:15:13.612103,Cars.com
2023 Hyundai Palisade Calligraphy,"$53,820",10 mi.,Steel / Graphite,Navy,All-wheel Drive,Gasoline,8-Speed Automatic with SHIFTRONIC,3.8L V6 24V GDI DOHC,KM8R7DGE9PU603667,2023-05-13 09:15:16.311528,Cars.com
2022 Ford Bronco Wildtrak,"$64,000","9,346 mi.",Area 51,Dark Space Gray,Four-wheel Drive,Gasoline,10-Speed Automatic,2.7L V6 24V GDI DOHC Turbo,1FMDE5CP9NLA77878,2023-05-13 09:15:22.027292,Cars.com
2022 Lincoln Corsair Reserve,"$53,050",33 mi.,Blue Clearcoat,Sandstone,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,5LMCJ2D98NUL30332,2023-05-13 09:15:25.522989,Cars.com
2023 Mazda CX-9 Carbon Edition,"$46,130","6,522 mi.",Polymetal Gray Metallic,Red,All-wheel Drive,Gasoline,6-Speed Automatic,2.5L,JM3TCBDY4P0636194,2023-05-13 09:15:27.882200,Cars.com
2023 Ford Mustang GT Premium,"$56,165",14 mi.,Rapid Red Metallic Tinted Clearcoat,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FATP8FF4P5107459,2023-05-13 09:15:30.669898,Cars.com
2023 Ford Mustang Mach 1,"$67,935",2 mi.,Fighter Jet Gray,Ebony,Rear-wheel Drive,Gasoline,TREMEC 6-Speed Manual,5.0L V8 32V PDI DOHC,1FA6P8R08P5502667,2023-05-13 09:15:32.597974,Cars.com
2021 Ford Bronco Big Bend,"$52,000","12,918 mi.",–,–,Four-wheel Drive,Gasoline,10-Speed Automatic,2.7L V6 24V GDI DOHC Turbo,1FMEE5BP1MLA67317,2023-05-13 09:15:36.301935,Cars.com
2023 Mercedes-Benz GLA 250 Base 4MATIC,"$46,575",5 mi.,Polar White,–,All-wheel Drive,Gasoline,8-Speed,2.0L I4 16V GDI DOHC Turbo,W1N4N4HB0PJ501922,2023-05-13 09:15:38.490779,Cars.com
2023 Ford F-150 XLT,"$62,320",2 mi.,Blue Metallic,Medium Dark Slate,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTFW1E83PKD27679,2023-05-13 09:15:42.283856,Cars.com
2023 Ford Mustang Mach 1,"$63,230",2 mi.,Shadow Black,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FA6P8R09P5501804,2023-05-13 09:15:44.650746,Cars.com
2023 BMW iX xDrive50,"$100,980",10 mi.,Black Sapphire Metallic,–,All-wheel Drive,Electric,Automatic,Electric,WB523CF07PCM72399,2023-05-13 09:15:48.233781,Cars.com
2020 Jeep Grand Cherokee SRT,"$65,995","17,595 mi.",Bright White Clearcoat,Sepia / Black,Four-wheel Drive,Gasoline,8-Speed Automatic,6.4L V8 16V MPFI OHV,1C4RJFDJ2LC425698,2023-05-13 09:15:51.583799,Cars.com
2021 Dodge Durango R/T,"$46,990","25,081 mi.",Destroyer Gray Clearcoat,Black,–,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C4SDJCT9MC556580,2023-05-13 09:15:54.469936,Cars.com
2022 GMC Yukon Denali,"$79,500","20,306 mi.",White Frost Tri-Coat,Teak,Four-wheel Drive,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GKS2DKL2NR119287,2023-05-13 09:15:57.504065,Cars.com
2022 Volkswagen Atlas Cross Sport 2.0T SEL R-Line,"$39,677","20,829 mi.",Pyrite Silver Metallic,Titan Black,All-wheel Drive,Gasoline,8-Speed Automatic with Tiptronic,2.0L I4 16V GDI DOHC Turbo,1V2SC2CA7NC201074,2023-05-13 09:16:01.040254,Cars.com
2018 GMC Yukon Denali,"$43,998","59,785 mi.",Silver,Black,Rear-wheel Drive,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GKS1CKJ2JR234204,2023-05-13 09:16:04.328132,Cars.com
2021 Genesis G70 2.0T,"$34,875","7,180 mi.",Mallorca Blue,Black Gray,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,KMTG34LA8MU073621,2023-05-13 09:16:06.836879,Cars.com
2021 Jeep Grand Cherokee Trailhawk,"$35,535","48,109 mi.",Velvet Red Pearlcoat,Black,Four-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFLG4MC650597,2023-05-13 09:16:09.754004,Cars.com
2023 Ford F-250 XLT,"$79,065",–,Agate Black Metallic,Black Onyx,Four-wheel Drive,Diesel,Automatic,6.7L V8 32V DDI OHV Turbo Diesel,1FT7W2BT9PEC69594,2023-05-13 09:16:13.138305,Cars.com
2021 Volkswagen Atlas Cross Sport 2.0T SE w/Technology 4MOTION,"$32,995","49,084 mi.",Pure White,Titan Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1V2KC2CA0MC221343,2023-05-13 09:16:15.383751,Cars.com
2023 Buick Encore GX Select,"$28,785",7 mi.,Ebony Twilight Metallic,Ebony,All-wheel Drive,Gasoline,Automatic,1.3L I3 12V GDI DOHC Turbo,KL4MMESL5PB131296,2023-05-13 09:16:18.179911,Cars.com
2023 Honda Pilot EX-L 8-Passenger,"$45,395",10 mi.,Crystal Black Pearl,Black,All-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG1H46PB028506,2023-05-13 09:16:26.503233,Cars.com
2014 Nissan Rogue Select S,"$12,000","100,342 mi.",Pearl White,Gray,Front-wheel Drive,Gasoline,Automatic CVT,2.5L I4 16V MPFI DOHC,JN8AS5MT3EW610726,2023-05-13 09:16:29.238268,Cars.com
2023 Volkswagen Atlas Cross Sport 2.0T SEL,"$45,879","16,801 mi.",Pure Gray,Titan Black,All-wheel Drive,Gasoline,Automatic,"2L I-4 gasoline direct injection, DOHC, variable valve control,",1V2SC2CA4PC201925,2023-05-13 09:16:32.717400,Cars.com
2023 Volvo XC60 B6 Ultimate Dark Theme,"$65,085",9 mi.,Thunder Gray Metallic,Charcoal,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,YV4062RX9P1294946,2023-05-13 09:16:35.839987,Cars.com
2018 Chevrolet Tahoe Premier,"$47,950","79,549 mi.",Iridescent Pearl Tricoat,Cocoa / Dune,Four-wheel Drive,Gasoline,Automatic,5.3L V8 16V GDI OHV,1GNSKCKC0JR330656,2023-05-13 09:16:37.511787,Cars.com
2020 Porsche Cayenne Turbo Coupe AWD,"$116,860","10,865 mi.",White,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo,WP1BF2AY5LDA65106,2023-05-13 09:16:39.358264,Cars.com
2008 Ford E150 RAISED ROOF,"$13,900","118,535 mi.",Oxford White,Gray,Rear-wheel Drive,Gasoline,4-Speed Automatic,5.4L V8 16V MPFI SOHC,1FMNE11L58DB50689,2023-05-13 09:16:41.908815,Cars.com
2023 BMW X3 M40i,"$69,585",10 mi.,Black Sapphire Metallic,Tacora Red,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UX83DP09P9S09393,2023-05-13 09:16:45.278994,Cars.com
2014 Mercedes-Benz G-Class G 63 AMG,"$77,950","86,376 mi.",designo Platinum Black,Black,All-wheel Drive,Gasoline,7-Speed Automatic,5.5L V8 32V GDI DOHC Twin Turbo,WDCYC7DF0EX224797,2023-05-13 09:16:47.688018,Cars.com
2018 Porsche Macan GTS,"$48,788","62,333 mi.",White,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,3.0L V6 24V GDI DOHC Twin Turbo,WP1AG2A51JLB61980,2023-05-13 09:16:51.079606,Cars.com
2020 Ford Expedition King Ranch,"$61,450","31,791 mi.",Agate Black,Mesa,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,1FMJU1PT2LEA18646,2023-05-13 09:16:52.658410,Cars.com
2023 Chevrolet Camaro 1LT,"$38,160",10 mi.,Black,Jet Black,Rear-wheel Drive,Gasoline,–,2.0L I4 16V GDI DOHC Turbo,1G1FB3DX9P0140578,2023-05-13 09:16:54.933312,Cars.com
2023 Honda Accord Hybrid Touring,Not Priced,0 mi.,Lunar Silver Metallic,Black,Front-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,1HGCY2F82PA004863,2023-05-13 09:16:56.624555,Cars.com
2022 Kia Telluride SX,"$52,215","9,648 mi.",Glacial White Pearl,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP5DHC9NG213956,2023-05-13 09:16:59.075992,Cars.com
2009 Pontiac Vibe Base,"$8,467","133,081 mi.",Red Hot Metallic,Ebony,Front-wheel Drive,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,5Y2SP67069Z466943,2023-05-13 09:17:02.163938,Cars.com
2012 Honda Civic EX,"$14,998","105,317 mi.",Silver,Gray,Front-wheel Drive,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,19XFB2F8XCE046007,2023-05-13 09:17:04.584384,Cars.com
2020 Nissan Versa 1.6 SV,"$15,950","60,756 mi.",Silver,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.6L I4 16V MPFI DOHC,3N1CN8EVXLL874027,2023-05-13 09:17:07.342847,Cars.com
2022 Honda Passport TrailSport,"$38,990","24,021 mi.",Crystal Black Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H60NB003370,2023-05-13 09:17:09.941957,Cars.com
2023 Honda Accord Hybrid Sport,"$33,445",–,Urban Gray Pearl,Black,FWD,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,1HGCY2F55PA004538,2023-05-13 09:17:12.424722,Cars.com
2018 GMC Yukon Denali,"$47,495","50,824 mi.",Crimson Red Tintcoat,Cocoa / Shale,Four-wheel Drive,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GKS2CKJ6JR220836,2023-05-13 09:17:15.085616,Cars.com
2022 Kia Seltos S,"$27,500","17,984 mi.",Clear White / Black Roof,Black,All-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,KNDEUCAA3N7288937,2023-05-13 09:17:21.600392,Cars.com
2023 Nissan Leaf SV PLUS 60 kWh,"$38,020",0 mi.,Deep Blue Pearl,Black,Front-wheel Drive,Electric,Single Speed Reducer,Electric Motor,1N4CZ1CV9PC558993,2023-05-13 09:17:23.923492,Cars.com
2022 Ford Explorer Timberline,"$48,095",–,White,Ebony,Four-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK8JH4NGC48431,2023-05-13 09:17:25.965881,Cars.com
2023 Hyundai Santa Cruz SEL Premium AWD,"$42,538",7 mi.,Atlas,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC Turbo,5NTJDDAF2PH061044,2023-05-13 09:17:28.319045,Cars.com
2019 Volvo XC40 T5 Momentum,"$33,998","30,697 mi.",Black,Cream,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,YV4162UK3K2093269,2023-05-13 09:17:31.601392,Cars.com
2020 Buick Envision Preferred,"$28,990","25,190 mi.",Satin Steel Metallic,Light Neutral,Front-wheel Drive,Gasoline,Automatic,Gas I4 2.5L/,LRBFXBSA8LD157987,2023-05-13 09:17:34.496008,Cars.com
