Car Name,Car Price,Car Mileage,Exterior Color,Interior Color,Drivetrain,Fuel Type,Transmission,Engine,VIN,TimeStamp,Source
2018 GMC Yukon SLT,"$40,884","65,242 mi.",Summit White / White,Cocoa / Dune,Four-wheel Drive,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GKS2BKC3JR166973,2023-05-14 09:20:54.387652,Cars.com
2022 GMC Yukon Denali,"$79,500","20,306 mi.",White Frost Tri-Coat,Teak,Four-wheel Drive,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GKS2DKL2NR119287,2023-05-14 09:20:56.400729,Cars.com
2023 Hyundai Sonata SEL,"$28,671","5,475 mi.",Onyx Black,Black,Front-wheel Drive,Gasoline,8-Speed Automatic with SHIFTRONIC,2.5L I4,KMHL14JA5PA290504,2023-05-14 09:20:59.993332,Cars.com
2018 RAM 3500 Laramie,"$59,995","62,174 mi.",Brilliant Black Crystal Pearlcoat,Black,Four-wheel Drive,Diesel,6-Speed Manual,6.7L I6 24V DDI OHV Turbo Diesel,3C63RRML1JG210736,2023-05-14 09:21:01.689692,Cars.com
2023 Nissan Titan PRO-4X,"$58,383",0 mi.,Gun Metallic,Black,Four-wheel Drive,Gasoline,9-Speed Automatic,"Endurance 5.6L V-8 gasoline direct injection, DOHC, variable val",1N6AA1ED5PN107915,2023-05-14 09:21:12.006959,Cars.com
2023 Honda Pilot EX-L 8-Passenger,"$45,395",10 mi.,Crystal Black Pearl,Black,All-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG1H46PB028506,2023-05-14 09:21:13.872186,Cars.com
2018 Mercedes-Benz C-Class C 300,"$22,985","70,521 mi.",Black,Black,Rear-wheel Drive,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,55SWF4JBXJU270872,2023-05-14 09:21:17.001727,Cars.com
2019 Mercedes-Benz AMG GLC 43 Base 4MATIC,"$46,000","48,567 mi.",designo Diamond White Metallic,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,WDC0G6EBXKF665202,2023-05-14 09:21:19.124596,Cars.com
2019 Aston Martin DBS ,"$214,995","11,617 mi.",White,Black,Rear-wheel Drive,Gasoline,8-Speed Automatic,5.2L V12 48V GDI DOHC Twin Turbo,SCFRMHAV4KGR00867,2023-05-14 09:21:22.414626,Cars.com
2019 Land Rover Range Rover Sport 3.0L Supercharged HSE,"$52,014","46,842 mi.",Fuji White,Ebony/Ebony/Ebony/Ebony,Four-wheel Drive,Gasoline,Automatic,V6,SALWR2RV1KA845584,2023-05-14 09:21:25.104072,Cars.com
2023 Mercedes-Benz EQS 580 Base 4MATIC,"$144,935",8 mi.,–,Black,All-wheel Drive,Electric,Automatic,Electric,W1KCG4EB3PA032025,2023-05-14 09:21:27.954997,Cars.com
2023 Chevrolet Silverado 1500 WT,"$44,845",1 mi.,Black,Jet Black,Four-wheel Drive,Gasoline,OTHER,8 Cylinder,1GCUDAED4PZ162842,2023-05-14 09:21:30.593531,Cars.com
2018 Mercedes-Benz AMG GLC 43 Base 4MATIC,"$42,390","34,298 mi.",Lunar Blue Metallic,–,All-wheel Drive,Gasoline,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,WDC0G6EB1JF359455,2023-05-14 09:21:34.224230,Cars.com
2021 Jeep Grand Cherokee High Altitude,"$44,500","28,366 mi.",Billet Silver Metallic Clearcoat,Black,Four-wheel Drive,Gasoline,Automatic,"Pentastar 3.6L V-6 DOHC, variable valve control, engine with 295",1C4RJFCG7MC589620,2023-05-14 09:21:36.669730,Cars.com
2015 Jeep Wrangler Sport,"$32,950","23,473 mi.",Sunset Orange Pearlcoat,Black,Four-wheel Drive,Gasoline,6-Speed Manual,3.6L V6 24V MPFI DOHC,1C4AJWAG4FL645676,2023-05-14 09:21:39.642987,Cars.com
2019 Mercedes-Benz AMG GLC 43 4MATIC Coupe,"$55,950","32,340 mi.",Black,Cranberry Red / Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,WDC0J6EB7KF496161,2023-05-14 09:21:42.922806,Cars.com
2023 Genesis GV80 2.5T,"$68,330",10 mi.,Himalayan Gray,Black / Beige,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC Turbo,KMUHBDSB0PU116799,2023-05-14 09:21:46.513649,Cars.com
2020 Chrysler Pacifica Limited,"$38,185","39,591 mi.",Bright White Clearcoat,Black,Front-wheel Drive,Gasoline,9-Speed Automatic,3.6L V6 24V MPFI DOHC,2C4RC1GG4LR132826,2023-05-14 09:21:48.748958,Cars.com
2022 Ford Escape SE,"$29,100",8 mi.,Rapid Red Metallic Tinted Clearcoat,Dark Earth Gray,All-wheel Drive,Gasoline,8-Speed Automatic,1.5L I3 12V PDI DOHC Turbo,1FMCU9G67NUB60484,2023-05-14 09:21:51.431493,Cars.com
2022 Lincoln Navigator L Black Label,"$111,405",10 mi.,White Tri-Coat,Alpine,Four-wheel Drive,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,5LMJJ3TT2NEL16527,2023-05-14 09:21:53.676888,Cars.com
2023 GMC Terrain Denali,"$41,774","1,691 mi.",Summit White / White,Light Platinum,All-wheel Drive,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,3GKALXEG3PL174303,2023-05-14 09:21:55.683012,Cars.com
2015 GMC Yukon Denali,"$31,995","88,497 mi.",Onyx Black,Jet Black,Four-wheel Drive,Gasoline,8-Speed Automatic,6.2L V8 16V GDI OHV,1GKS2CKJ2FR732293,2023-05-14 09:21:57.644711,Cars.com
2016 Audi A5 2.0T Premium Plus,"$17,995","106,789 mi.",Utopia Blue Metallic,Black,All-wheel Drive,E85 Flex Fuel,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,WAUM2AFR7GA057367,2023-05-14 09:21:59.316069,Cars.com
2023 Chevrolet Silverado 1500 LT Trail Boss,"$63,285",3 mi.,Northsky Blue Metallic,Jet Black,Four-wheel Drive,Gasoline,Automatic,5.3L V8 16V GDI OHV,3GCUDFED9PG221767,2023-05-14 09:22:02.602760,Cars.com
2023 Honda Ridgeline RTL,"$43,410",10 mi.,Crystal Black Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F57PB032030,2023-05-14 09:22:11.312559,Cars.com
2012 Nissan Murano SL,"$8,999","154,828 mi.",Platinum Graphite,Black,All-wheel Drive,Gasoline,Automatic CVT,3.5L V6 24V MPFI DOHC,JN8AZ1MW3CW215960,2023-05-14 09:22:13.438870,Cars.com
2022 Chrysler Pacifica Hybrid Limited,"$41,990","29,222 mi.",Ceramic Gray Clearcoat,Black,Front-wheel Drive,Hybrid,Automatic CVT,3.6L V6 24V MPFI DOHC Hybrid,2C4RC1S76NR147855,2023-05-14 09:22:16.036684,Cars.com
2019 Honda Accord Hybrid EX-L,"$28,488","63,123 mi.",Gray,–,Front-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F57KA012096,2023-05-14 09:22:19.480802,Cars.com
2023 Honda Ridgeline RTL,"$43,125",–,Lunar Silver Metallic,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F58PB034529,2023-05-14 09:22:21.885955,Cars.com
2022 Lincoln Navigator Black Label,"$104,000","6,177 mi.",Green,Green,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,5LMJJ2TT4NEL17561,2023-05-14 09:22:24.161152,Cars.com
2015 Cadillac XTS Luxury,"$20,995","61,306 mi.",Graphite Metallic,Black,Front-wheel Drive,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,2G61M5S30F9139429,2023-05-14 09:22:26.113142,Cars.com
2023 Mazda MX-5 Miata RF Club,"$40,710",3 mi.,Soul Red Crystal Metallic,Black,Rear-wheel Drive,Gasoline,6-Speed Manual,2.0L I4 16V GDI DOHC,JM1NDAL73P0554359,2023-05-14 09:22:29.114908,Cars.com
2022 Ford Mustang GT Premium,"$61,615",18 mi.,Red Metallic,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FATP8FF9N5125145,2023-05-14 09:22:31.247150,Cars.com
2023 Ford Expedition Max Limited,"$93,700",8 mi.,Dark Matter Metallic,Black Onyx,Four-wheel Drive,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FMJK2AG2PEA27182,2023-05-14 09:22:34.448239,Cars.com
2023 Volvo XC90 B5 Core,"$55,222",0 mi.,Crystal White,Blond,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,YV4L12PVXP1981074,2023-05-14 09:22:37.137585,Cars.com
2023 Mercedes-Benz EQS 580 Base 4MATIC,"$139,580",11 mi.,Black,–,All-wheel Drive,Electric,1-Speed Automatic,Electric,4JGDM4EB7PA014209,2023-05-14 09:22:39.206959,Cars.com
2023 Audi A3 Premium Plus,"$44,850",3 mi.,Atoll Blue Metallic,Black,AWD,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,WAUHUDGY6PA097412,2023-05-14 09:22:41.405477,Cars.com
2022 Maserati Levante GT,"$78,306","4,394 mi.",Nero Noctis,Red / Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,ZN661XUA9NX402731,2023-05-14 09:22:44.977823,Cars.com
2023 Kia Seltos SX,"$29,597","7,283 mi.",Neptune Blue,Black,All-wheel Drive,Gasoline,7-Speed Automatic,1.6L I4 16V GDI DOHC Turbo,KNDETCA2XP7367990,2023-05-14 09:22:46.977526,Cars.com
2022 Nissan Pathfinder SL,"$41,997","9,527 mi.",Black,Charcoal,Front-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI DOHC,5N1DR3CB6NC260216,2023-05-14 09:22:50.223893,Cars.com
2022 Jeep Grand Wagoneer Series III,"$94,296","10,595 mi.",Diamond Black,Global Black,Four-wheel Drive,Gasoline,8-Speed Automatic,6.4L V8 16V MPFI OHV,1C4SJVGJ1NS114621,2023-05-14 09:22:53.741279,Cars.com
2022 Ford F-150 Lariat,"$66,289",–,Rapid Red Metallic Tinted Clearcoat,Medium Dark Slate,Four-wheel Drive,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTFW1E81NKF19177,2023-05-14 09:22:56.505239,Cars.com
2018 GMC Yukon Denali,"$47,495","50,824 mi.",Crimson Red Tintcoat,Cocoa / Shale,Four-wheel Drive,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GKS2CKJ6JR220836,2023-05-14 09:22:59.188546,Cars.com
2023 Chevrolet Tahoe Premier,"$80,590",–,Sterling Gray Metallic,Jet Black,4WD,Gasoline,OTHER,5.3L V8 16V GDI OHV,1GNSKSKD9PR371735,2023-05-14 09:23:02.044981,Cars.com
2023 Kia Sorento Hybrid SX Prestige,"$44,640",16 mi.,Aurora Black,Navy,All-wheel Drive,Hybrid,6-Speed Automatic,1.6L I4 16V GDI DOHC Turbo Hybrid,KNDRKDLG7P5170161,2023-05-14 09:23:11.174039,Cars.com
2022 Lincoln Corsair Reserve,"$46,250",5 mi.,Ceramic Pearl Metallic,Sandstone,Front-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,5LMCJ2C94NUL33570,2023-05-14 09:23:14.907134,Cars.com
2020 GMC Yukon SLT,"$44,490","56,276 mi.",Onyx Black,Jet Black,Four-wheel Drive,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GKS2BKCXLR247472,2023-05-14 09:23:18.044911,Cars.com
2016 Jaguar F-TYPE R,"$45,000","40,481 mi.",Ebony,Jet /J et,All-wheel Drive,Gasoline,8-Speed Automatic,5.0L V8 32V GDI DOHC Supercharged,SAJWJ6HL2GMK28742,2023-05-14 09:23:21.087490,Cars.com
2021 GMC Yukon Denali,"$70,990","42,973 mi.",Midnight Blue Metallic,Teak/Light Shale,Four-wheel Drive,Gasoline,Automatic,Gas V8 6.2L/,1GKS2DKL6MR152064,2023-05-14 09:23:23.699106,Cars.com
2023 Chevrolet Trailblazer RS,"$33,588","1,793 mi.",Summit White,Jet Black w/Red Accents,Front-wheel Drive,Gasoline,Automatic,"ECOTEC 1.3L I-3 gasoline direct injection, DOHC, variable valve",KL79MTSL6PB114021,2023-05-14 09:23:26.980399,Cars.com
1994 Ferrari 512 TR ,"$399,900","23,207 mi.",Giallo,Nero,Rear-wheel Drive,Gasoline,5-Speed Manual,4.9L V12,ZFFLG40A8R0097259,2023-05-14 09:23:30.020478,Cars.com
2022 GMC Sierra 1500 Denali,"$72,430",5 mi.,White Frost Tricoat,Jet Black,Four-wheel Drive,Gasoline,Automatic,"EcoTec3 6.2L V-8 gasoline direct injection, variable valve contr",1GTUUGEL0NZ543935,2023-05-14 09:23:33.057686,Cars.com
2023 GMC Terrain SLT,"$35,514",0 mi.,Ebony Twilight Metallic,Jet Black,Front-wheel Drive,Gasoline,Automatic,"1.5L I-4 gasoline direct injection, DOHC, variable valve control",3GKALPEG7PL257829,2023-05-14 09:23:35.148481,Cars.com
2023 Volvo XC90 B6 Ultimate 6-Seater,"$70,404",0 mi.,Crystal White,Blond,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,YV40621A1P1988652,2023-05-14 09:23:37.459534,Cars.com
2023 BMW M8 Competition,"$141,995",17 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,WBSAE0C04PCM77906,2023-05-14 09:23:39.945430,Cars.com
2020 Lincoln Corsair Reserve,"$38,981","22,426 mi.",Ceramic Pearl,Ebony,All-wheel Drive,Gasoline,8-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,5LMCJ2DH5LUL05425,2023-05-14 09:23:42.929055,Cars.com
2018 Porsche Macan GTS,"$48,788","62,333 mi.",White,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,3.0L V6 24V GDI DOHC Twin Turbo,WP1AG2A51JLB61980,2023-05-14 09:23:45.375887,Cars.com
2020 Cadillac XT6 AWD Sport,"$47,990","22,854 mi.",Shadow Metallic,Maple Sugar,All-wheel Drive,Gasoline,Automatic,Gas V6 3.6L/222,1GYKPHRS7LZ201878,2023-05-14 09:23:47.779450,Cars.com
2021 Subaru Ascent Touring 7-Passenger,"$41,976","11,673 mi.",Abyss Blue Pearl,Black,All-wheel Drive,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4WMARDXM3473754,2023-05-14 09:23:50.044461,Cars.com
2018 Cadillac XT5 Luxury,"$28,490","30,746 mi.",Stellar Black Metallic,Jet Black,Front-wheel Drive,Gasoline,Automatic,Gas V6 3.6L/222.6,1GYKNCRS0JZ108416,2023-05-14 09:23:53.041575,Cars.com
2020 Chevrolet Colorado Z71,"$36,243","16,835 mi.",Black,Jet Black,Four-wheel Drive,Gasoline,8-Speed Automatic,"3.6L V-6 gasoline direct injection, DOHC, variable valve control",1GCGTDEN3L1132122,2023-05-14 09:23:56.582219,Cars.com
2022 Chevrolet Blazer RS,"$46,797","2,230 mi.",Red Hot,Jet Black,All-wheel Drive,Gasoline,9-Speed Automatic with Overdrive,"3.6L V-6 gasoline direct injection, DOHC, VVT variable valve con",3GNKBKRS1NS196900,2023-05-14 09:23:59.387666,Cars.com
2022 Ford Edge ST-Line,"$40,710","3,106 mi.",Agate Black Metallic,Ebony,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2FMPK4J99NBA87847,2023-05-14 09:24:01.432924,Cars.com
2020 Volkswagen Golf GTI 2.0T S,"$28,999","24,309 mi.",Deep Black Pearl Effect,Titan Black,Front-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,3VW6T7AU1LM002723,2023-05-14 09:24:04.049819,Cars.com
2023 Hyundai Santa Cruz 2.5L SE,"$29,565",–,Sage Gray,Gray,All-wheel Drive,Gasoline,8-Speed Automatic with SHIFTRONIC,2.5L I4 16V PDI DOHC,5NTJADAE4PH073650,2023-05-14 09:24:09.444669,Cars.com
2023 Nissan Maxima SR Xtronic CVT,"$46,105",0 mi.,Super Black,Charcoal,Front-wheel Drive,Gasoline,CVT with Xtronic,"VQ 3.5L V-6 gasoline direct injection, DOHC, CVTCS variable valv",1N4AA6EV9PC507521,2023-05-14 09:24:12.297850,Cars.com
2022 Kia Telluride SX,"$49,790","11,974 mi.",Gravity Gray,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP5DHC3NG282092,2023-05-14 09:24:15.067045,Cars.com
2023 Honda Ridgeline Black Edition,"$46,025",1 mi.,Crystal Black Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F85PB004754,2023-05-14 09:24:17.965287,Cars.com
2022 Lincoln Nautilus Reserve,"$56,255","2,137 mi.",White Tri-Coat,Sandstone,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2LMPJ8K90NBL14551,2023-05-14 09:24:20.992682,Cars.com
2022 Lincoln Nautilus Reserve,"$60,390","1,054 mi.",Ceramic Pearl Metallic Tinted Clearcoat,Sandstone,All-wheel Drive,Gasoline,8-Speed Automatic,2.7L V6 24V GDI DOHC Twin Turbo,2LMPJ8KP7NBL16943,2023-05-14 09:24:24.607970,Cars.com
2022 Chrysler Pacifica Limited,"$49,577",9 mi.,Silver Mist Clearcoat,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.6L V6 24V MPFI DOHC,2C4RC3GGXNR184797,2023-05-14 09:24:27.458313,Cars.com
2013 Volkswagen Jetta SEL,"$11,995","90,240 mi.",Candy White,Titan Black,Front-wheel Drive,Gasoline,Automatic,2.5L I5 20V MPFI DOHC,3VWLP7AJ1DM450653,2023-05-14 09:24:31.053602,Cars.com
2023 Audi e-tron GT Premium Plus,"$111,215",2 mi.,Suzuka Gray Metallic,Black,All-wheel Drive,Electric,1-Speed Automatic,Electric,WAUFJBFW1P7004023,2023-05-14 09:24:33.501835,Cars.com
2023 Buick Encore GX Select,Not Priced,6 mi.,Ebony Twilight Metallic,Ebony,Front-wheel Drive,Gasoline,Automatic CVT,1.2L I3 12V GDI DOHC Turbo,KL4MMDS29PB132016,2023-05-14 09:24:36.311348,Cars.com
2018 Porsche Macan GTS,"$57,980","34,412 mi.",Rhodium Silver,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,3.0L V6 24V GDI DOHC Twin Turbo,WP1AG2A54JLB63657,2023-05-14 09:24:39.339097,Cars.com
2023 Jeep Cherokee Trailhawk,"$43,875",6 mi.,Sting-Gray Clearcoat,Black,Four-wheel Drive,Gasoline,Automatic,"MultiAir2 Tigershark 2.4L I-4 variable valve control, engine wit",1C4PJMMB4PD108204,2023-05-14 09:24:42.155780,Cars.com
2020 Volvo S60 T5 Momentum,"$32,500","19,122 mi.",Pebble Grey Metallic,Charcoal,Front-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,7JR102FK4LG057792,2023-05-14 09:24:43.859042,Cars.com
2014 Mercedes-Benz Sprinter High Roof,"$29,900","92,444 mi.",Arctic White,Black,Rear-wheel Drive,Diesel,Automatic,2.1L I4 16V DDI DOHC Turbo Diesel,WD3PF0DC6E5863763,2023-05-14 09:24:46.121927,Cars.com
2023 Chevrolet Silverado 1500 Custom,"$44,950",12 mi.,Dark Ash Metallic,Jet Black,Rear-wheel Drive,Gasoline,–,2.7L I4 16V GDI DOHC Turbo,3GCPABEK6PG287397,2023-05-14 09:24:48.581547,Cars.com
2023 Chevrolet Traverse LT Cloth,"$38,835",1 mi.,Radiant Red,Jet Black,Front-wheel Drive,Gasoline,9-Speed Automatic,3.6L V6 24V GDI DOHC,1GNERGKW9PJ249222,2023-05-14 09:24:50.243526,Cars.com
2017 Hyundai Santa Fe Limited,"$23,190","72,053 mi.",Becketts Black,Black,All-wheel Drive,Gasoline,6-Speed Automatic,3.3L V6 24V GDI DOHC,KM8SNDHF2HU199465,2023-05-14 09:24:53.182070,Cars.com
2023 Toyota Prius Four,"$34,529",5 mi.,Midnight Black Metallic,Black,Front-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V DOHC Hybrid,JTDACAAU5P3001706,2023-05-14 09:24:55.402965,Cars.com
2021 Lincoln Corsair Grand Touring,"$49,995","4,322 mi.",Silver Radiance,Ebony,All-wheel Drive,Hybrid,Automatic CVT,2.5L I4 16V MPFI DOHC Hybrid,5LMTJ5DZ7MUL00125,2023-05-14 09:24:57.484596,Cars.com
2023 Chevrolet Silverado 1500 LT Trail Boss,"$64,875",4 mi.,Dark Ash Metallic,Jet Black,Four-wheel Drive,Gasoline,Automatic,5.3L V8 16V GDI OHV,3GCUDFED7PG276444,2023-05-14 09:25:00.367891,Cars.com
2023 Genesis GV70 2.5T,"$57,820",5 mi.,White,Red,All-wheel Drive,Gasoline,8-Speed Automatic with SHIFTRONIC,2.5L I4 16V PDI DOHC Turbo,KMUMADTB1PU123793,2023-05-14 09:25:10.794566,Cars.com
2023 Kia Sportage Hybrid LX,"$30,905",6 mi.,Steel Gray,Black,All-wheel Drive,Hybrid,6-Speed Automatic,1.6L I4 16V GDI DOHC Turbo Hybrid,KNDPUCAG2P7074876,2023-05-14 09:25:13.047101,Cars.com
2018 BMW 430 Gran Coupe i xDrive,"$29,999","57,452 mi.",Alpine White,Venetian Beige,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA4J3C51JBG95537,2023-05-14 09:25:14.721880,Cars.com
2023 Hyundai Santa Fe XRT,"$35,597","3,951 mi.",Hampton Gray,Black,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC,5NMS6DAJ2PH493809,2023-05-14 09:25:17.690466,Cars.com
2023 Honda CR-V Hybrid Sport Touring,"$40,395",10 mi.,Meteorite,Black,All-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,7FARS6H92PE013954,2023-05-14 09:25:20.618524,Cars.com
2020 Audi Q5 e 55 Premium,"$37,888","48,842 mi.",Ibis White,Black,All-wheel Drive,Hybrid,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo Hybrid,WA1G2AFY7L2072795,2023-05-14 09:25:23.659928,Cars.com
2013 Kia Optima LX,"$10,300","122,412 mi.",Satin Metal,Beige,Front-wheel Drive,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,5XXGM4A70DG166335,2023-05-14 09:25:25.633696,Cars.com
2023 GMC Acadia AWD AT4,"$46,312",5 mi.,Sterling Metallic,Jet Black,All-wheel Drive,Gasoline,Automatic,"3.6L V-6 gasoline direct injection, DOHC, VVT variable valve con",1GKKNLLSXPZ194541,2023-05-14 09:25:29.211796,Cars.com
2014 Volkswagen Eos Komfort,"$22,950","63,717 mi.",Candy White,Cornsilk Beige,Front-wheel Drive,Gasoline,6-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WVWBW8AHXEV001290,2023-05-14 09:25:31.842388,Cars.com
2023 Volvo XC90 B6 Ultimate 6-Seater,"$75,414",0 mi.,Denim Blue,Blond,All-wheel Drive,Gasoline,AWD,2.0L I4 16V GDI DOHC Turbo,YV40621A9P1937237,2023-05-14 09:25:33.572857,Cars.com
2023 Dodge Durango R/T Plus AWD,"$61,380",8 mi.,DB Black Clearcoat,Black,All-wheel Drive,Gasoline,Automatic,"HEMI 5.7L V-8 VVT variable valve control, engine with cylinder d",1C4SDJCT8PC554467,2023-05-14 09:25:35.943911,Cars.com
2021 Volvo S60 MOMENTUM,"$27,995","67,046 mi.",Crystal White Metallic,Charcoal,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L,7JRA22TK7MG080404,2023-05-14 09:25:38.392119,Cars.com
2023 Volvo XC90 B6 Ultimate 7-Seater,"$68,423",0 mi.,Thunder Gray,Charcoal,All-wheel Drive,Gasoline,AWD,2.0L I4 16V GDI DOHC Turbo,YV4062PA9P1951338,2023-05-14 09:25:40.222901,Cars.com
2020 Toyota Highlander XLE,"$42,974","30,475 mi.",Blizzard Pearl,–,All-wheel Drive,Gasoline,8-Speed Automatic,"3.5L V-6 port/direct injection, DOHC, Dual VVT-i variable valve",5TDGZRBH4LS049280,2023-05-14 09:25:43.241092,Cars.com
2022 Chevrolet Colorado ZR2,"$49,734","11,524 mi.",Summit White,Jet Black,Four-wheel Drive,Diesel,6-Speed Automatic,2.8L I4 16V DDI DOHC Turbo Diesel,1GCPTEE17N1153416,2023-05-14 09:25:46.641314,Cars.com
2018 INFINITI Q60 3.0t LUXE,"$32,998","57,017 mi.",Black,Black,All-wheel Drive,Gasoline,7-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,JN1EV7EL8JM391009,2023-05-14 09:25:50.083987,Cars.com
2019 Cadillac XT4 Premium Luxury,"$31,498","54,041 mi.",Stellar Black Metallic,Black,All-wheel Drive,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1GYFZDR49KF138983,2023-05-14 09:25:52.026476,Cars.com
2022 Chevrolet Trailblazer LT,"$28,998","10,351 mi.",White,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.2L I3 12V GDI DOHC Turbo,KL79MPS27NB134967,2023-05-14 09:25:54.012971,Cars.com
2023 Hyundai Kona SEL,"$25,677","6,629 mi.",Thunder Gray,Gray,All-wheel Drive,Gasoline,IVT,2.0L I4 16V MPFI DOHC,KM8K6CAB4PU939904,2023-05-14 09:25:56.471909,Cars.com
2024 GMC Sierra 2500 Denali,"$94,835",18 mi.,Onyx Black,Alpine Umber,Four-wheel Drive,Gasoline,Automatic,6.6L V8,1GT49XEYXRF105220,2023-05-14 09:25:58.884809,Cars.com
2023 Ford F-350 XLT,"$68,615",–,Silver Metallic,Dark Slate,Four-wheel Drive,Diesel,10-Speed Automatic,6.7L V8 32V DDI OHV Turbo Diesel,1FT8W3BT2PEC69589,2023-05-14 09:26:07.776646,Cars.com
2022 Lincoln Nautilus Reserve,"$50,295",5 mi.,Ceramic Pearl Metallic Tinted Clearcoat,Sandstone,Front-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2LMPJ6K94NBL27646,2023-05-14 09:26:09.771914,Cars.com
2021 Subaru Ascent Touring 7-Passenger,"$38,500","34,428 mi.",Crystal Black Silica,Black,All-wheel Drive,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4WMARD2M3463249,2023-05-14 09:26:12.208318,Cars.com
2021 Subaru Ascent Touring 7-Passenger,"$36,000","67,079 mi.",Crystal White Pearl,Black,All-wheel Drive,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4WMARD0M3417337,2023-05-14 09:26:14.300417,Cars.com
2021 Dodge Charger SXT,"$23,910","65,145 mi.",White Knuckle Clearcoat,Black,Rear-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,2C3CDXBG0MH535047,2023-05-14 09:26:16.904695,Cars.com
2020 Lexus GX 460 GX 460 Luxury,"$54,990","33,585 mi.",Black Onyx,Black,Four-wheel Drive,Gasoline,Automatic,Premium Unleaded V-8 4.6 L/281,JTJGM7BX4L5245992,2023-05-14 09:26:19.163128,Cars.com
